paper_id,title,domain,year,primary_field,display_community,is_landmark,reference_count,cited_by_count,fold_id,S_w,S_w_oof,S_equal,RGPM,RGPM_v2,RGPM_simple,RGPM_v3_balanced,RGPM_primary_only,RGPM_structural_residual_tau10,RGPM_structural_residual_raw_tau10,RGPM_popularity_fitted_tau10,RGPM_mahalanobis_debug,B_z,RS_z,DeltaQ0_z,Uzzi_z,RTD_z,BurtIP_z,PDE_z,B_z_sq,RS_z_sq,DeltaQ0_z_sq,Uzzi_z_sq,RTD_z_sq,BurtIP_z_sq,PDE_z_sq,B_z_x_RS_z,B_z_x_DeltaQ0_z,B_z_x_Uzzi_z,B_z_x_RTD_z,B_z_x_BurtIP_z,B_z_x_PDE_z,RS_z_x_DeltaQ0_z,RS_z_x_Uzzi_z,RS_z_x_RTD_z,RS_z_x_BurtIP_z,RS_z_x_PDE_z,DeltaQ0_z_x_Uzzi_z,DeltaQ0_z_x_RTD_z,DeltaQ0_z_x_BurtIP_z,DeltaQ0_z_x_PDE_z,Uzzi_z_x_RTD_z,Uzzi_z_x_BurtIP_z,Uzzi_z_x_PDE_z,RTD_z_x_BurtIP_z,RTD_z_x_PDE_z,BurtIP_z_x_PDE_z,_v5_training_target,S_v5_oof,S_equal_v5_reference,v5_target_raw,v5_target
magnetic_properties_of_thin_films::https://openalex.org/W2084838971,Layered magnetic structures: interlayer exchange coupling and giant magnetoresistance,magnetic_properties_of_thin_films,1995,"Atomic and Molecular Physics, and Optics",59358550,1,8,175.0,-1,-0.4551471844104143,,-0.2846737434668238,0.9989023051591658,2.518014798198565,2.518014798198565,2.518014798198565,2.518014798198565,0.9989023051591658,2.369211371014858,0.1488034271837069,3.833402120723742,-0.0264815624990133,-0.5988157254156958,0.1506121326041638,0.0,-1.0609065014249923,0.1416911778834666,-0.5988157254156958,0.0007012731523891475,0.358580273005126,0.022684014487574223,0.0,1.1255226047658173,0.020076389890004178,0.358580273005126,0.015857576057987734,-0.0039884446026668425,-0.0,0.028094461823095475,-0.003752203782679832,0.015857576057987734,-0.09018891344176733,-0.0,0.6352874962490347,-0.08484690546929245,0.358580273005126,0.0,-0.15978539067324043,0.021340410472224836,-0.09018891344176733,-0.0,0.0,-0.0,-0.15032109181113482,0.6352874962490347,-0.08484690546929245,0.9989023051591658,,-0.2846737434668238,0.9989023051591658,0.9989023051591658
gamma_ray_bursts_and_supernovae::https://openalex.org/W1992367050,"Asymmetric Supernovae, Pulsars, Magnetars, and Gamma‐Ray Bursts",gamma_ray_bursts_and_supernovae,2000,Astronomy and Astrophysics,64103493,0,8,366.0,-1,-0.4243908020952766,,-0.3059508738532938,0.2766190998902305,0.0490181624439531,0.0490181624439531,0.0490181624439531,0.0490181624439531,0.2766190998902305,-0.6139649735562501,0.6629831360002033,0.4472615924466112,-0.314285822956089,-0.1776080055305914,-0.0165643804144653,0.0,-0.8322172237760878,-0.6233726787652321,-0.1776080055305914,0.09877557851118611,0.03154460362855458,0.0002743786985151216,0.0,0.6925855075495789,0.3885934966309412,0.03154460362855458,0.05581967818177152,0.005205949930317949,-0.0,0.2615540750526994,0.19591719535407265,0.05581967818177152,0.0029419665682631725,-0.0,0.1478084412830768,0.1107159781777549,0.03154460362855458,-0.0,0.013785162682097313,0.010325782191051578,0.0029419665682631725,-0.0,-0.0,-0.0,0.5187814800998644,0.1478084412830768,0.1107159781777549,0.2766190998902305,,-0.3059508738532938,0.2766190998902305,0.2766190998902305
gamma_ray_bursts_and_supernovae::https://openalex.org/W2070584376,Gamma-Ray Burst Afterglows,gamma_ray_bursts_and_supernovae,2000,Astronomy and Astrophysics,64103493,0,6,324.0,-1,-0.4243908020952766,,-0.5217711578323688,0.4182217343578485,0.3535089858614857,0.3535089858614857,0.3535089858614857,0.3535089858614857,0.4182217343578485,-0.3802327051184276,0.7337416909799134,0.6190177794311762,-1.3525124030674636,-0.1776080055305914,-0.0165643804144653,0.0,-0.8322172237760878,-1.0958880865073826,-0.1776080055305914,1.829289800451325,0.03154460362855458,0.0002743786985151216,0.0,0.6925855075495789,1.2009706981488124,0.03154460362855458,0.24021703036419953,0.022403529959692088,-0.0,1.1255841172035295,1.4822022293751045,0.24021703036419953,0.0029419665682631725,-0.0,0.1478084412830768,0.1946384973293124,0.03154460362855458,-0.0,0.013785162682097313,0.018152707156588743,0.0029419665682631725,-0.0,-0.0,-0.0,0.912016940922463,0.1478084412830768,0.1946384973293124,0.4182217343578485,,-0.5217711578323688,0.4182217343578485,0.4182217343578485
gamma_ray_bursts_and_supernovae::https://openalex.org/W2107055314,Supernova explosions in the Universe,gamma_ray_bursts_and_supernovae,2000,Astronomy and Astrophysics,64103493,0,6,256.0,-1,-0.4243908020952766,,0.1220719867622553,0.6739846322722283,1.0929267876159945,1.0929267876159945,1.0929267876159945,1.0929267876159945,0.6739846322722283,0.3059519259795485,0.7869748616364457,1.4518435761101085,1.1370757798894573,-0.1776080055305914,-0.0165643804144653,0.0,-0.8322172237760878,0.9214257426980662,-0.1776080055305914,1.2929413292112175,0.03154460362855458,0.0002743786985151216,0.0,0.6925855075495789,0.8490253993066829,0.03154460362855458,-0.20195376140330826,-0.01883495577816378,0.0,-0.946294048762634,1.0477308949886261,-0.20195376140330826,0.0029419665682631725,-0.0,0.1478084412830768,-0.16365258840514743,0.03154460362855458,-0.0,0.013785162682097313,-0.01526284652573199,0.0029419665682631725,-0.0,0.0,-0.0,-0.7668263735040044,0.1478084412830768,-0.16365258840514743,0.6739846322722283,,0.1220719867622553,0.6739846322722283,0.6739846322722283
gamma_ray_bursts_and_supernovae::https://openalex.org/W3105565441,Conditions for Shock Revival by Neutrino Heating in Core-Collapse Supernovae,gamma_ray_bursts_and_supernovae,2000,Astronomy and Astrophysics,64103493,0,6,165.0,-1,-0.4243908020952766,,-0.5217711578323688,0.9758507135016464,2.4471312664422094,2.4471312664422094,2.4471312664422094,2.4471312664422094,0.9758507135016464,1.821692951855301,0.6254383145869086,3.3224312352259178,-1.3525124030674636,-0.1776080055305914,-0.0165643804144653,0.0,-0.8322172237760878,-1.0958880865073826,-0.1776080055305914,1.829289800451325,0.03154460362855458,0.0002743786985151216,0.0,0.6925855075495789,1.2009706981488124,0.03154460362855458,0.24021703036419953,0.022403529959692088,-0.0,1.1255841172035295,1.4822022293751045,0.24021703036419953,0.0029419665682631725,-0.0,0.1478084412830768,0.1946384973293124,0.03154460362855458,-0.0,0.013785162682097313,0.018152707156588743,0.0029419665682631725,-0.0,-0.0,-0.0,0.912016940922463,0.1478084412830768,0.1946384973293124,0.9758507135016464,,-0.5217711578323688,0.9758507135016464,0.9758507135016464
gamma_ray_bursts_and_supernovae::https://openalex.org/W1978188911,Trans‐Relativistic Blast Waves in Supernovae as Gamma‐Ray Burst Progenitors,gamma_ray_bursts_and_supernovae,2001,Astronomy and Astrophysics,64103493,0,10,181.0,-1,-0.4243908020952766,,-0.2821484078822452,0.5389681668496158,0.368655950046938,0.368655950046938,0.368655950046938,0.368655950046938,0.5389681668496158,-0.1081030619584229,0.4767590120053609,0.4683832143924117,-0.2453732997615411,-0.1776080055305914,-0.0165643804144653,0.0,-0.8322172237760878,-0.5256679401624399,-0.1776080055305914,0.060208056235867106,0.03154460362855458,0.0002743786985151216,0.0,0.6925855075495789,0.2763267833146225,0.03154460362855458,0.04358026238110725,0.0040644566808027945,-0.0,0.20420388631632752,0.1289848770565102,0.04358026238110725,0.0029419665682631725,-0.0,0.1478084412830768,0.09336283442362521,0.03154460362855458,-0.0,0.013785162682097313,0.008707363732539036,0.0029419665682631725,-0.0,-0.0,-0.0,0.4374699137900803,0.1478084412830768,0.09336283442362521,0.5389681668496158,,-0.2821484078822452,0.5389681668496158,0.5389681668496158
gamma_ray_bursts_and_supernovae::https://openalex.org/W2012360551,On the Association of Gamma‐Ray Bursts with Massive Stars: Implications for Number Counts and Lensing Statistics,gamma_ray_bursts_and_supernovae,2001,Astronomy and Astrophysics,64103493,0,5,347.0,-1,-0.4243908020952766,,-0.1760975458570677,0.1492864983534577,0.0057700404769909,0.0057700404769909,0.0057700404769909,0.0057700404769909,0.1492864983534577,-0.7865768783994341,0.792346918876425,0.185657933368452,0.2624798194375553,-0.1776080055305914,-0.0165643804144653,0.0,-0.8322172237760878,-0.2911650251852936,-0.1776080055305914,0.06889565561197161,0.03154460362855458,0.0002743786985151216,0.0,0.6925855075495789,0.08477707189115265,0.03154460362855458,-0.04661851722233395,-0.0043478155802838285,0.0,-0.21844022662957105,-0.07642494323716709,-0.04661851722233395,0.0029419665682631725,-0.0,0.1478084412830768,0.051713239403424406,0.03154460362855458,-0.0,0.013785162682097313,0.0048229682405565725,0.0029419665682631725,-0.0,-0.0,-0.0,0.2423125489203997,0.1478084412830768,0.051713239403424406,0.1492864983534577,,-0.1760975458570677,0.1492864983534577,0.1492864983534577
gamma_ray_bursts_and_supernovae::https://openalex.org/W2015761949,Conditions for shock revival by neutrino heating in core-collapse supernovae,gamma_ray_bursts_and_supernovae,2001,Nuclear and High Energy Physics,61958366,0,6,272.0,-1,0.3225806716242885,,-0.221712614248388,0.946212952799122,2.358992340140883,2.358992340140883,2.358992340140883,2.358992340140883,0.946212952799122,1.5528171676141742,0.8061751725267089,3.695192397177691,-0.682282441987293,-0.5127546704895587,1.4739132876346042,0.0,-0.8287519443860272,-0.4893578600208827,-0.5127546704895587,0.4655093306441439,0.2629173521088559,2.1724203794658474,0.0,0.6868297853236207,0.23947111516421785,0.2629173521088559,0.34984350872200587,-1.0056251571648571,-0.0,0.5654429004174159,0.33388027574072376,0.34984350872200587,-0.7557559221312636,-0.0,0.42494643016123845,0.2509205282664833,0.2629173521088559,0.0,-1.22150850298358,-0.7212710522932136,-0.7557559221312636,-0.0,-0.0,-0.0,0.40555627799289184,0.42494643016123845,0.2509205282664833,0.946212952799122,,-0.221712614248388,0.946212952799122,0.946212952799122
gamma_ray_bursts_and_supernovae::https://openalex.org/W2047244984,"Supernovae, Jets, and Collapsars",gamma_ray_bursts_and_supernovae,2001,Astronomy and Astrophysics,64103493,0,6,756.0,-1,-0.4243908020952766,,-0.5835667299785761,0.8353457738748628,1.876502368240007,1.876502368240007,1.876502368240007,1.876502368240007,0.8353457738748628,0.8818680171920634,0.9946343510479436,2.358580097154939,-1.4560657325339836,-0.1776080055305914,-0.0165643804144653,0.0,-0.8322172237760878,-1.4249037620643132,-0.1776080055305914,2.1201274174597264,0.03154460362855458,0.0002743786985151216,0.0,0.6925855075495789,2.030350731145033,0.03154460362855458,0.25860893067680035,0.024118826702159986,-0.0,1.2117629815649273,2.074753540100603,0.25860893067680035,0.0029419665682631725,-0.0,0.1478084412830768,0.253074315253279,0.03154460362855458,-0.0,0.013785162682097313,0.023602647968836033,0.0029419665682631725,-0.0,-0.0,-0.0,1.1858294530132658,0.1478084412830768,0.253074315253279,0.8353457738748628,,-0.5835667299785761,0.8353457738748628,0.8353457738748628
gamma_ray_bursts_and_supernovae::https://openalex.org/W2140872038,The Metamorphosis of SN 1998bw,gamma_ray_bursts_and_supernovae,2001,Astronomy and Astrophysics,64103493,0,6,460.0,-1,-0.4243908020952766,,-0.5160229791661405,0.4533479692645444,0.4966369946784287,0.4966369946784287,0.4966369946784287,0.4966369946784287,0.4533479692645444,-0.3014917172972327,0.7981287119756614,0.780381768078086,-1.3122751524038647,-0.1776080055305914,-0.0165643804144653,0.0,-0.8322172237760878,-1.0958880865073826,-0.1776080055305914,1.7220660756165864,0.03154460362855458,0.0002743786985151216,0.0,0.6925855075495789,1.2009706981488124,0.03154460362855458,0.23307057252580327,0.021737024832868043,-0.0,1.0920979841638867,1.438106705739055,0.23307057252580327,0.0029419665682631725,-0.0,0.1478084412830768,0.1946384973293124,0.03154460362855458,-0.0,0.013785162682097313,0.018152707156588743,0.0029419665682631725,-0.0,-0.0,-0.0,0.912016940922463,0.1478084412830768,0.1946384973293124,0.4533479692645444,,-0.5160229791661405,0.4533479692645444,0.4533479692645444
