id,year,title,domain,primary_field,analysis_community,display_community,is_landmark,anchor_label,short_id,doi,cited_by_count,reference_count,source_dataset,legacy_is_landmark,reliable_anchor_source,anchor_policy,primary_topic,community,community_label,display_label,is_closure_node,domain_analysis_end_year
https://openalex.org/W2057327293,2009,Organometal Halide Perovskites as Visible-Light Sensitizers for Photovoltaic Cells,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,50772648,1,Kojima 2009,W2057327293,10.1021/ja809598r,22625,22,openalex_v3_landmark_exact,1,landmarks_csv_labeled,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025
https://openalex.org/W1965464747,2012,Efficient Hybrid Solar Cells Based on Meso-Superstructured Organometal Halide Perovskites,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,50772648,1,Lee 2012,W1965464747,10.1126/science.1228604,10567,40,openalex_v3_landmark_exact,1,landmarks_csv_labeled,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025
https://openalex.org/W2114118829,2013,Sequential deposition as a route to high-performance perovskite-sensitized solar cells,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,50772648,1,Burschka 2013,W2114118829,10.1038/nature12340,9445,25,openalex_v3_landmark_exact,1,landmarks_csv_labeled,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025
https://openalex.org/W2073726416,2013,Electron-Hole Diffusion Lengths Exceeding 1 Micrometer in an Organometal Trihalide Perovskite Absorber,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,50772648,0,,W2073726416,10.1126/science.1243982,10257,27,openalex_v3_anchor_citer,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025
https://openalex.org/W2169328609,2012,Lead Iodide Perovskite Sensitized All-Solid-State Submicron Thin Film Mesoscopic Solar Cell with Efficiency Exceeding 9%,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,50772648,0,,W2169328609,10.1038/srep00591,7981,27,openalex_v3_anchor_citer,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025
https://openalex.org/W2144574847,2013,Efficient planar heterojunction perovskite solar cells by vapour deposition,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,50772648,0,,W2144574847,10.1038/nature12509,7906,24,openalex_v3_anchor_citer,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025
https://openalex.org/W1999717631,2014,The emergence of perovskite solar cells,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,50772648,0,,W1999717631,10.1038/nphoton.2014.134,7257,90,openalex_v3_anchor_citer,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025
https://openalex.org/W2129970907,2013,Long-Range Balanced Electron- and Hole-Transport Lengths in Organic-Inorganic CH <sub>3</sub> NH <sub>3</sub> PbI <sub>3</sub>,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,50772648,0,,W2129970907,10.1126/science.1243167,6761,41,openalex_v3_anchor_citer,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025
https://openalex.org/W2011472471,2014,Solvent engineering for high-performance inorganic–organic hybrid perovskite solar cells,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,50772648,0,,W2011472471,10.1038/nmat4014,6639,25,openalex_v3_anchor_citer,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025
https://openalex.org/W1998343415,2014,Interface engineering of highly efficient perovskite solar cells,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,50772648,0,,W1998343415,10.1126/science.1254050,6584,39,openalex_v3_anchor_citer,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025
https://openalex.org/W2075511306,2015,Compositional engineering of perovskite materials for high-performance solar cells,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,50772648,0,,W2075511306,10.1038/nature14133,6363,28,openalex_v3_anchor_citer,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025
https://openalex.org/W1629273100,2015,High-performance photovoltaic perovskite layers fabricated through intramolecular exchange,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,50772648,0,,W1629273100,10.1126/science.aaa9272,6189,23,openalex_v3_anchor_citer,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025
https://openalex.org/W2006619554,2015,Electron-hole diffusion lengths &gt; 175 μm in solution-grown CH <sub>3</sub> NH <sub>3</sub> PbI <sub>3</sub> single crystals,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,50772648,0,,W2006619554,10.1126/science.aaa5760,5533,21,openalex_v3_anchor_citer,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025
https://openalex.org/W2301656337,2016,"Cesium-containing triple cation perovskite solar cells: improved stability, reproducibility and high efficiency",perovskite_solar_cells,Electrical and Electronic Engineering,50772648,50772648,0,,W2301656337,10.1039/c5ee03874j,5354,64,openalex_v3_anchor_citer,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025
https://openalex.org/W2042468043,2013,"Semiconducting Tin and Lead Iodide Perovskites with Organic Cations: Phase Transitions, High Mobilities, and Near-Infrared Photoluminescent Properties",perovskite_solar_cells,Electrical and Electronic Engineering,50772648,50772648,0,,W2042468043,10.1021/ic401215x,5348,93,openalex_v3_anchor_citer,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025
https://openalex.org/W2006304022,2015,Low trap-state density and long carrier diffusion in organolead trihalide perovskite single crystals,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,50772648,0,,W2006304022,10.1126/science.aaa2725,5057,44,openalex_v3_anchor_citer,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025
https://openalex.org/W2081640113,2013,"Chemical Management for Colorful, Efficient, and Stable Inorganic–Organic Hybrid Nanostructured Solar Cells",perovskite_solar_cells,Electrical and Electronic Engineering,50772648,50772648,0,,W2081640113,10.1021/nl400349b,4769,19,openalex_v3_anchor_citer,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025
https://openalex.org/W2564178799,2016,The path towards sustainable energy,perovskite_solar_cells,Electrical and Electronic Engineering,53090031,53090031,0,,W2564178799,10.1038/nmat4834,4717,53,openalex_v3_anchor_citer,0,,strict,Advanced battery technologies research,53090031,Advanced battery technologies research,Advanced battery technologies research,0,2025
https://openalex.org/W2934047558,2019,Surface passivation of perovskite film for efficient solar cells,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,50772648,0,,W2934047558,10.1038/s41566-019-0398-2,4668,51,openalex_v3_anchor_citer,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025
https://openalex.org/W2062571793,2014,Bright light-emitting diodes based on organometal halide perovskite,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,50772648,0,,W2062571793,10.1038/nnano.2014.149,4384,29,openalex_v3_anchor_citer,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025
https://openalex.org/W2125469086,2014,Formamidinium lead trihalide: a broadly tunable perovskite for efficient planar heterojunction solar cells,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,50772648,0,,W2125469086,10.1039/c3ee43822h,4060,24,openalex_v3_anchor_citer,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025
https://openalex.org/W2008817603,2012,Recent Advances in the Synthesis and Application of Layered Double Hydroxide (LDH) Nanosheets,perovskite_solar_cells,Materials Chemistry,53140859,53140859,0,,W2008817603,10.1021/cr200434v,3440,236,openalex_v3_anchor_citer,0,,strict,Layered Double Hydroxides Synthesis and Applications,53140859,Layered Double Hydroxides Synthesis and Applications,Layered Double Hydroxides Synthesis and Applications,0,2025
https://openalex.org/W2027563442,2015,"Graphene, related two-dimensional crystals, and hybrid systems for energy conversion and storage",perovskite_solar_cells,Materials Chemistry,50738846,50738846,0,,W2027563442,10.1126/science.1246501,3423,139,openalex_v3_anchor_citer,0,,strict,Graphene research and applications,50738846,Graphene research and applications,Graphene research and applications,0,2025
https://openalex.org/W2474894284,2016,High-efficiency two-dimensional Ruddlesden–Popper perovskite solar cells,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,50772648,0,,W2474894284,10.1038/nature18306,3330,36,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025
https://openalex.org/W1553661931,2015,Metal-halide perovskites for photovoltaic and light-emitting devices,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,50772648,0,,W1553661931,10.1038/nnano.2015.90,3307,113,openalex_v3_anchor_citer,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025
https://openalex.org/W2143338675,2015,High-efficiency solution-processed perovskite solar cells with millimeter-scale grains,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,50772648,0,,W2143338675,10.1126/science.aaa0472,3258,59,openalex_v3_anchor_citer,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025
