paper_id,title,domain,year,primary_field,profile_type,metric,percentile,n_controls,control_tier,future_rgpm_proxy
exoplanets::https://openalex.org/W2963941288,Chemistry in Protoplanetary Disks,exoplanets,2013,Astronomy and Astrophysics,future_top_decile,BurtIP,32.53012048192771,83,field_year_refbin,0.475691385972131
exoplanets::https://openalex.org/W2963941288,Chemistry in Protoplanetary Disks,exoplanets,2013,Astronomy and Astrophysics,future_top_decile,PDE,83.13253012048193,83,field_year_refbin,0.475691385972131
exoplanets::https://openalex.org/W2131504825,A Reappraisal of The Habitability of Planets around M Dwarf Stars,exoplanets,2007,Astronomy and Astrophysics,future_top_decile,B,48.07692307692308,52,field_year_refbin,0.4705201166999455
exoplanets::https://openalex.org/W2131504825,A Reappraisal of The Habitability of Planets around M Dwarf Stars,exoplanets,2007,Astronomy and Astrophysics,future_top_decile,RS,76.92307692307693,52,field_year_refbin,0.4705201166999455
exoplanets::https://openalex.org/W2131504825,A Reappraisal of The Habitability of Planets around M Dwarf Stars,exoplanets,2007,Astronomy and Astrophysics,future_top_decile,DeltaQ0,88.46153846153845,52,field_year_refbin,0.4705201166999455
exoplanets::https://openalex.org/W2131504825,A Reappraisal of The Habitability of Planets around M Dwarf Stars,exoplanets,2007,Astronomy and Astrophysics,future_top_decile,Uzzi,98.07692307692307,52,field_year_refbin,0.4705201166999455
exoplanets::https://openalex.org/W2131504825,A Reappraisal of The Habitability of Planets around M Dwarf Stars,exoplanets,2007,Astronomy and Astrophysics,future_top_decile,RTD,50.0,52,field_year_refbin,0.4705201166999455
exoplanets::https://openalex.org/W2131504825,A Reappraisal of The Habitability of Planets around M Dwarf Stars,exoplanets,2007,Astronomy and Astrophysics,future_top_decile,BurtIP,46.15384615384615,52,field_year_refbin,0.4705201166999455
exoplanets::https://openalex.org/W2131504825,A Reappraisal of The Habitability of Planets around M Dwarf Stars,exoplanets,2007,Astronomy and Astrophysics,future_top_decile,PDE,76.92307692307693,52,field_year_refbin,0.4705201166999455
exoplanets::https://openalex.org/W2107712335,Discovery and spectroscopy of the young jovian planet 51 Eri b with the Gemini Planet Imager,exoplanets,2015,Astronomy and Astrophysics,future_top_decile,B,65.57377049180327,61,field_year_refbin,0.4314223074650974
exoplanets::https://openalex.org/W2107712335,Discovery and spectroscopy of the young jovian planet 51 Eri b with the Gemini Planet Imager,exoplanets,2015,Astronomy and Astrophysics,future_top_decile,RS,90.1639344262295,61,field_year_refbin,0.4314223074650974
exoplanets::https://openalex.org/W2107712335,Discovery and spectroscopy of the young jovian planet 51 Eri b with the Gemini Planet Imager,exoplanets,2015,Astronomy and Astrophysics,future_top_decile,DeltaQ0,96.72131147540983,61,field_year_refbin,0.4314223074650974
exoplanets::https://openalex.org/W2107712335,Discovery and spectroscopy of the young jovian planet 51 Eri b with the Gemini Planet Imager,exoplanets,2015,Astronomy and Astrophysics,future_top_decile,Uzzi,100.0,61,field_year_refbin,0.4314223074650974
exoplanets::https://openalex.org/W2107712335,Discovery and spectroscopy of the young jovian planet 51 Eri b with the Gemini Planet Imager,exoplanets,2015,Astronomy and Astrophysics,future_top_decile,RTD,75.40983606557377,61,field_year_refbin,0.4314223074650974
exoplanets::https://openalex.org/W2107712335,Discovery and spectroscopy of the young jovian planet 51 Eri b with the Gemini Planet Imager,exoplanets,2015,Astronomy and Astrophysics,future_top_decile,BurtIP,73.77049180327869,61,field_year_refbin,0.4314223074650974
exoplanets::https://openalex.org/W2107712335,Discovery and spectroscopy of the young jovian planet 51 Eri b with the Gemini Planet Imager,exoplanets,2015,Astronomy and Astrophysics,future_top_decile,PDE,85.24590163934425,61,field_year_refbin,0.4314223074650974
exoplanets::https://openalex.org/W2132519231,Composition and fate of short-period super-Earths,exoplanets,2010,Astronomy and Astrophysics,future_top_decile,B,52.85714285714286,70,field_year_refbin,0.4195690391225191
exoplanets::https://openalex.org/W2132519231,Composition and fate of short-period super-Earths,exoplanets,2010,Astronomy and Astrophysics,future_top_decile,RS,92.85714285714286,70,field_year_refbin,0.4195690391225191
exoplanets::https://openalex.org/W2132519231,Composition and fate of short-period super-Earths,exoplanets,2010,Astronomy and Astrophysics,future_top_decile,DeltaQ0,88.57142857142857,70,field_year_refbin,0.4195690391225191
exoplanets::https://openalex.org/W2132519231,Composition and fate of short-period super-Earths,exoplanets,2010,Astronomy and Astrophysics,future_top_decile,Uzzi,100.0,70,field_year_refbin,0.4195690391225191
exoplanets::https://openalex.org/W2132519231,Composition and fate of short-period super-Earths,exoplanets,2010,Astronomy and Astrophysics,future_top_decile,RTD,70.0,70,field_year_refbin,0.4195690391225191
exoplanets::https://openalex.org/W2132519231,Composition and fate of short-period super-Earths,exoplanets,2010,Astronomy and Astrophysics,future_top_decile,BurtIP,47.14285714285714,70,field_year_refbin,0.4195690391225191
exoplanets::https://openalex.org/W2132519231,Composition and fate of short-period super-Earths,exoplanets,2010,Astronomy and Astrophysics,future_top_decile,PDE,92.85714285714286,70,field_year_refbin,0.4195690391225191
exoplanets::https://openalex.org/W2072609734,A Gemini ground-based transmission spectrum of WASP-29b: a featureless spectrum from 515 to 720 nm,exoplanets,2012,Astronomy and Astrophysics,future_top_decile,B,84.84848484848484,99,field_year_refbin,0.41891030680862534
exoplanets::https://openalex.org/W2072609734,A Gemini ground-based transmission spectrum of WASP-29b: a featureless spectrum from 515 to 720 nm,exoplanets,2012,Astronomy and Astrophysics,future_top_decile,RS,84.84848484848484,99,field_year_refbin,0.41891030680862534
exoplanets::https://openalex.org/W2072609734,A Gemini ground-based transmission spectrum of WASP-29b: a featureless spectrum from 515 to 720 nm,exoplanets,2012,Astronomy and Astrophysics,future_top_decile,DeltaQ0,79.7979797979798,99,field_year_refbin,0.41891030680862534
exoplanets::https://openalex.org/W2072609734,A Gemini ground-based transmission spectrum of WASP-29b: a featureless spectrum from 515 to 720 nm,exoplanets,2012,Astronomy and Astrophysics,future_top_decile,Uzzi,100.0,99,field_year_refbin,0.41891030680862534
exoplanets::https://openalex.org/W2072609734,A Gemini ground-based transmission spectrum of WASP-29b: a featureless spectrum from 515 to 720 nm,exoplanets,2012,Astronomy and Astrophysics,future_top_decile,RTD,47.474747474747474,99,field_year_refbin,0.41891030680862534
exoplanets::https://openalex.org/W2072609734,A Gemini ground-based transmission spectrum of WASP-29b: a featureless spectrum from 515 to 720 nm,exoplanets,2012,Astronomy and Astrophysics,future_top_decile,BurtIP,86.86868686868688,99,field_year_refbin,0.41891030680862534
exoplanets::https://openalex.org/W2072609734,A Gemini ground-based transmission spectrum of WASP-29b: a featureless spectrum from 515 to 720 nm,exoplanets,2012,Astronomy and Astrophysics,future_top_decile,PDE,84.84848484848484,99,field_year_refbin,0.41891030680862534
exoplanets::https://openalex.org/W2022497729,FINDING EXTRATERRESTRIAL LIFE USING GROUND-BASED HIGH-DISPERSION SPECTROSCOPY,exoplanets,2013,Spectroscopy,future_top_decile,B,85.12689356679127,5083,all_non_landmark,0.41874929347783907
exoplanets::https://openalex.org/W2022497729,FINDING EXTRATERRESTRIAL LIFE USING GROUND-BASED HIGH-DISPERSION SPECTROSCOPY,exoplanets,2013,Spectroscopy,future_top_decile,RS,89.78949439307496,5083,all_non_landmark,0.41874929347783907
exoplanets::https://openalex.org/W2022497729,FINDING EXTRATERRESTRIAL LIFE USING GROUND-BASED HIGH-DISPERSION SPECTROSCOPY,exoplanets,2013,Spectroscopy,future_top_decile,DeltaQ0,93.2913633680897,5083,all_non_landmark,0.41874929347783907
exoplanets::https://openalex.org/W2022497729,FINDING EXTRATERRESTRIAL LIFE USING GROUND-BASED HIGH-DISPERSION SPECTROSCOPY,exoplanets,2013,Spectroscopy,future_top_decile,Uzzi,90.20263623844187,5083,all_non_landmark,0.41874929347783907
exoplanets::https://openalex.org/W2022497729,FINDING EXTRATERRESTRIAL LIFE USING GROUND-BASED HIGH-DISPERSION SPECTROSCOPY,exoplanets,2013,Spectroscopy,future_top_decile,RTD,70.64725555774149,5083,all_non_landmark,0.41874929347783907
exoplanets::https://openalex.org/W2022497729,FINDING EXTRATERRESTRIAL LIFE USING GROUND-BASED HIGH-DISPERSION SPECTROSCOPY,exoplanets,2013,Spectroscopy,future_top_decile,BurtIP,70.66692897894944,5083,all_non_landmark,0.41874929347783907
exoplanets::https://openalex.org/W2022497729,FINDING EXTRATERRESTRIAL LIFE USING GROUND-BASED HIGH-DISPERSION SPECTROSCOPY,exoplanets,2013,Spectroscopy,future_top_decile,PDE,88.96321070234113,5083,all_non_landmark,0.41874929347783907
exoplanets::https://openalex.org/W2057651232,Precision Near-Infrared Photometry for Exoplanet Transit Observations. I. Ensemble Spot Photometry for an All-Sky Survey,exoplanets,2012,Astronomy and Astrophysics,future_top_decile,B,97.97979797979798,99,field_year_refbin,0.41752254479642176
exoplanets::https://openalex.org/W2057651232,Precision Near-Infrared Photometry for Exoplanet Transit Observations. I. Ensemble Spot Photometry for an All-Sky Survey,exoplanets,2012,Astronomy and Astrophysics,future_top_decile,RS,97.97979797979798,99,field_year_refbin,0.41752254479642176
exoplanets::https://openalex.org/W2057651232,Precision Near-Infrared Photometry for Exoplanet Transit Observations. I. Ensemble Spot Photometry for an All-Sky Survey,exoplanets,2012,Astronomy and Astrophysics,future_top_decile,DeltaQ0,91.91919191919192,99,field_year_refbin,0.41752254479642176
exoplanets::https://openalex.org/W2057651232,Precision Near-Infrared Photometry for Exoplanet Transit Observations. I. Ensemble Spot Photometry for an All-Sky Survey,exoplanets,2012,Astronomy and Astrophysics,future_top_decile,Uzzi,100.0,99,field_year_refbin,0.41752254479642176
exoplanets::https://openalex.org/W2057651232,Precision Near-Infrared Photometry for Exoplanet Transit Observations. I. Ensemble Spot Photometry for an All-Sky Survey,exoplanets,2012,Astronomy and Astrophysics,future_top_decile,RTD,79.7979797979798,99,field_year_refbin,0.41752254479642176
exoplanets::https://openalex.org/W2057651232,Precision Near-Infrared Photometry for Exoplanet Transit Observations. I. Ensemble Spot Photometry for an All-Sky Survey,exoplanets,2012,Astronomy and Astrophysics,future_top_decile,BurtIP,97.97979797979798,99,field_year_refbin,0.41752254479642176
exoplanets::https://openalex.org/W2057651232,Precision Near-Infrared Photometry for Exoplanet Transit Observations. I. Ensemble Spot Photometry for an All-Sky Survey,exoplanets,2012,Astronomy and Astrophysics,future_top_decile,PDE,97.97979797979798,99,field_year_refbin,0.41752254479642176
exoplanets::https://openalex.org/W1513414976,HST hot Jupiter transmission spectral survey: detection of water in HAT-P-1b from WFC3 near-IR spatial scan observations,exoplanets,2013,Astronomy and Astrophysics,future_top_decile,B,90.0,110,field_year_refbin,0.41707599427776504
exoplanets::https://openalex.org/W1513414976,HST hot Jupiter transmission spectral survey: detection of water in HAT-P-1b from WFC3 near-IR spatial scan observations,exoplanets,2013,Astronomy and Astrophysics,future_top_decile,RS,74.54545454545455,110,field_year_refbin,0.41707599427776504
exoplanets::https://openalex.org/W1513414976,HST hot Jupiter transmission spectral survey: detection of water in HAT-P-1b from WFC3 near-IR spatial scan observations,exoplanets,2013,Astronomy and Astrophysics,future_top_decile,DeltaQ0,73.63636363636363,110,field_year_refbin,0.41707599427776504
exoplanets::https://openalex.org/W1513414976,HST hot Jupiter transmission spectral survey: detection of water in HAT-P-1b from WFC3 near-IR spatial scan observations,exoplanets,2013,Astronomy and Astrophysics,future_top_decile,Uzzi,97.27272727272728,110,field_year_refbin,0.41707599427776504
exoplanets::https://openalex.org/W1513414976,HST hot Jupiter transmission spectral survey: detection of water in HAT-P-1b from WFC3 near-IR spatial scan observations,exoplanets,2013,Astronomy and Astrophysics,future_top_decile,RTD,35.45454545454545,110,field_year_refbin,0.41707599427776504
exoplanets::https://openalex.org/W1513414976,HST hot Jupiter transmission spectral survey: detection of water in HAT-P-1b from WFC3 near-IR spatial scan observations,exoplanets,2013,Astronomy and Astrophysics,future_top_decile,BurtIP,86.36363636363636,110,field_year_refbin,0.41707599427776504
exoplanets::https://openalex.org/W1513414976,HST hot Jupiter transmission spectral survey: detection of water in HAT-P-1b from WFC3 near-IR spatial scan observations,exoplanets,2013,Astronomy and Astrophysics,future_top_decile,PDE,74.54545454545455,110,field_year_refbin,0.41707599427776504
exoplanets::https://openalex.org/W1988979641,Possible thermochemical disequilibrium in the atmosphere of the exoplanet GJ 436b,exoplanets,2010,Astronomy and Astrophysics,future_top_decile,B,44.285714285714285,70,field_year_refbin,0.4097129856350115
exoplanets::https://openalex.org/W1988979641,Possible thermochemical disequilibrium in the atmosphere of the exoplanet GJ 436b,exoplanets,2010,Astronomy and Astrophysics,future_top_decile,RS,92.85714285714286,70,field_year_refbin,0.4097129856350115
exoplanets::https://openalex.org/W1988979641,Possible thermochemical disequilibrium in the atmosphere of the exoplanet GJ 436b,exoplanets,2010,Astronomy and Astrophysics,future_top_decile,DeltaQ0,64.28571428571429,70,field_year_refbin,0.4097129856350115
exoplanets::https://openalex.org/W1988979641,Possible thermochemical disequilibrium in the atmosphere of the exoplanet GJ 436b,exoplanets,2010,Astronomy and Astrophysics,future_top_decile,Uzzi,100.0,70,field_year_refbin,0.4097129856350115
exoplanets::https://openalex.org/W1988979641,Possible thermochemical disequilibrium in the atmosphere of the exoplanet GJ 436b,exoplanets,2010,Astronomy and Astrophysics,future_top_decile,RTD,37.142857142857146,70,field_year_refbin,0.4097129856350115
exoplanets::https://openalex.org/W1988979641,Possible thermochemical disequilibrium in the atmosphere of the exoplanet GJ 436b,exoplanets,2010,Astronomy and Astrophysics,future_top_decile,BurtIP,54.285714285714285,70,field_year_refbin,0.4097129856350115
exoplanets::https://openalex.org/W1988979641,Possible thermochemical disequilibrium in the atmosphere of the exoplanet GJ 436b,exoplanets,2010,Astronomy and Astrophysics,future_top_decile,PDE,92.85714285714286,70,field_year_refbin,0.4097129856350115
exoplanets::https://openalex.org/W2124216665,A chemical model for the atmosphere of hot Jupiters,exoplanets,2012,Astronomy and Astrophysics,future_top_decile,B,85.04672897196261,107,field_year_refbin,0.4062253514465377
exoplanets::https://openalex.org/W2124216665,A chemical model for the atmosphere of hot Jupiters,exoplanets,2012,Astronomy and Astrophysics,future_top_decile,RS,75.70093457943925,107,field_year_refbin,0.4062253514465377
exoplanets::https://openalex.org/W2124216665,A chemical model for the atmosphere of hot Jupiters,exoplanets,2012,Astronomy and Astrophysics,future_top_decile,DeltaQ0,20.5607476635514,107,field_year_refbin,0.4062253514465377
exoplanets::https://openalex.org/W2124216665,A chemical model for the atmosphere of hot Jupiters,exoplanets,2012,Astronomy and Astrophysics,future_top_decile,Uzzi,95.32710280373831,107,field_year_refbin,0.4062253514465377
exoplanets::https://openalex.org/W2124216665,A chemical model for the atmosphere of hot Jupiters,exoplanets,2012,Astronomy and Astrophysics,future_top_decile,RTD,63.55140186915887,107,field_year_refbin,0.4062253514465377
exoplanets::https://openalex.org/W2124216665,A chemical model for the atmosphere of hot Jupiters,exoplanets,2012,Astronomy and Astrophysics,future_top_decile,BurtIP,90.65420560747664,107,field_year_refbin,0.4062253514465377
exoplanets::https://openalex.org/W2124216665,A chemical model for the atmosphere of hot Jupiters,exoplanets,2012,Astronomy and Astrophysics,future_top_decile,PDE,75.70093457943925,107,field_year_refbin,0.4062253514465377
exoplanets::https://openalex.org/W1992340958,TRANSITS OF EARTH-LIKE PLANETS,exoplanets,2009,Astronomy and Astrophysics,future_top_decile,B,53.94736842105263,76,field_year_refbin,0.3989495456124467
exoplanets::https://openalex.org/W1992340958,TRANSITS OF EARTH-LIKE PLANETS,exoplanets,2009,Astronomy and Astrophysics,future_top_decile,RS,92.10526315789474,76,field_year_refbin,0.3989495456124467
exoplanets::https://openalex.org/W1992340958,TRANSITS OF EARTH-LIKE PLANETS,exoplanets,2009,Astronomy and Astrophysics,future_top_decile,DeltaQ0,85.52631578947368,76,field_year_refbin,0.3989495456124467
exoplanets::https://openalex.org/W1992340958,TRANSITS OF EARTH-LIKE PLANETS,exoplanets,2009,Astronomy and Astrophysics,future_top_decile,Uzzi,100.0,76,field_year_refbin,0.3989495456124467
exoplanets::https://openalex.org/W1992340958,TRANSITS OF EARTH-LIKE PLANETS,exoplanets,2009,Astronomy and Astrophysics,future_top_decile,RTD,88.1578947368421,76,field_year_refbin,0.3989495456124467
exoplanets::https://openalex.org/W1992340958,TRANSITS OF EARTH-LIKE PLANETS,exoplanets,2009,Astronomy and Astrophysics,future_top_decile,BurtIP,60.526315789473685,76,field_year_refbin,0.3989495456124467
exoplanets::https://openalex.org/W1992340958,TRANSITS OF EARTH-LIKE PLANETS,exoplanets,2009,Astronomy and Astrophysics,future_top_decile,PDE,93.42105263157895,76,field_year_refbin,0.3989495456124467
exoplanets::https://openalex.org/W2146512888,The Earth as an extrasolar transiting planet,exoplanets,2010,Atmospheric Science,future_top_decile,B,91.9338973047413,5083,all_non_landmark,0.39466825920858317
exoplanets::https://openalex.org/W2146512888,The Earth as an extrasolar transiting planet,exoplanets,2010,Atmospheric Science,future_top_decile,RS,70.27346055479047,5083,all_non_landmark,0.39466825920858317
exoplanets::https://openalex.org/W2146512888,The Earth as an extrasolar transiting planet,exoplanets,2010,Atmospheric Science,future_top_decile,DeltaQ0,96.89159944914421,5083,all_non_landmark,0.39466825920858317
exoplanets::https://openalex.org/W2146512888,The Earth as an extrasolar transiting planet,exoplanets,2010,Atmospheric Science,future_top_decile,Uzzi,90.20263623844187,5083,all_non_landmark,0.39466825920858317
exoplanets::https://openalex.org/W2146512888,The Earth as an extrasolar transiting planet,exoplanets,2010,Atmospheric Science,future_top_decile,RTD,47.176864056659454,5083,all_non_landmark,0.39466825920858317
exoplanets::https://openalex.org/W2146512888,The Earth as an extrasolar transiting planet,exoplanets,2010,Atmospheric Science,future_top_decile,BurtIP,90.81251229588825,5083,all_non_landmark,0.39466825920858317
exoplanets::https://openalex.org/W2146512888,The Earth as an extrasolar transiting planet,exoplanets,2010,Atmospheric Science,future_top_decile,PDE,65.76824709817038,5083,all_non_landmark,0.39466825920858317
exoplanets::https://openalex.org/W2963480620,On the potential of the EChO mission to characterize gas giant atmospheres,exoplanets,2013,Atmospheric Science,future_top_decile,B,97.48180208538265,5083,all_non_landmark,0.3884792959576163
exoplanets::https://openalex.org/W2963480620,On the potential of the EChO mission to characterize gas giant atmospheres,exoplanets,2013,Atmospheric Science,future_top_decile,RS,52.33130041314185,5083,all_non_landmark,0.3884792959576163
exoplanets::https://openalex.org/W2963480620,On the potential of the EChO mission to characterize gas giant atmospheres,exoplanets,2013,Atmospheric Science,future_top_decile,DeltaQ0,99.07534920322644,5083,all_non_landmark,0.3884792959576163
exoplanets::https://openalex.org/W2963480620,On the potential of the EChO mission to characterize gas giant atmospheres,exoplanets,2013,Atmospheric Science,future_top_decile,Uzzi,90.20263623844187,5083,all_non_landmark,0.3884792959576163
exoplanets::https://openalex.org/W2963480620,On the potential of the EChO mission to characterize gas giant atmospheres,exoplanets,2013,Atmospheric Science,future_top_decile,RTD,33.012000786936845,5083,all_non_landmark,0.3884792959576163
exoplanets::https://openalex.org/W2963480620,On the potential of the EChO mission to characterize gas giant atmospheres,exoplanets,2013,Atmospheric Science,future_top_decile,BurtIP,89.37635254770805,5083,all_non_landmark,0.3884792959576163
exoplanets::https://openalex.org/W2963480620,On the potential of the EChO mission to characterize gas giant atmospheres,exoplanets,2013,Atmospheric Science,future_top_decile,PDE,52.33130041314185,5083,all_non_landmark,0.3884792959576163
exoplanets::https://openalex.org/W2032020258,Spectroscopy of planetary atmospheres in our Galaxy,exoplanets,2013,Astronomy and Astrophysics,future_top_decile,B,81.29496402877699,139,field_year_refbin,0.38631436668814256
exoplanets::https://openalex.org/W2032020258,Spectroscopy of planetary atmospheres in our Galaxy,exoplanets,2013,Astronomy and Astrophysics,future_top_decile,RS,90.64748201438849,139,field_year_refbin,0.38631436668814256
exoplanets::https://openalex.org/W2032020258,Spectroscopy of planetary atmospheres in our Galaxy,exoplanets,2013,Astronomy and Astrophysics,future_top_decile,DeltaQ0,73.38129496402878,139,field_year_refbin,0.38631436668814256
exoplanets::https://openalex.org/W2032020258,Spectroscopy of planetary atmospheres in our Galaxy,exoplanets,2013,Astronomy and Astrophysics,future_top_decile,Uzzi,100.0,139,field_year_refbin,0.38631436668814256
exoplanets::https://openalex.org/W2032020258,Spectroscopy of planetary atmospheres in our Galaxy,exoplanets,2013,Astronomy and Astrophysics,future_top_decile,RTD,78.41726618705036,139,field_year_refbin,0.38631436668814256
exoplanets::https://openalex.org/W2032020258,Spectroscopy of planetary atmospheres in our Galaxy,exoplanets,2013,Astronomy and Astrophysics,future_top_decile,BurtIP,96.40287769784173,139,field_year_refbin,0.38631436668814256
exoplanets::https://openalex.org/W2032020258,Spectroscopy of planetary atmospheres in our Galaxy,exoplanets,2013,Astronomy and Astrophysics,future_top_decile,PDE,90.64748201438849,139,field_year_refbin,0.38631436668814256
exoplanets::https://openalex.org/W1860283938,EChOSim: The Exoplanet Characterisation Observatory software simulator,exoplanets,2015,Astronomy and Astrophysics,future_top_decile,B,59.6551724137931,290,field_year,0.38540649724827747
exoplanets::https://openalex.org/W1860283938,EChOSim: The Exoplanet Characterisation Observatory software simulator,exoplanets,2015,Astronomy and Astrophysics,future_top_decile,RS,96.89655172413794,290,field_year,0.38540649724827747
exoplanets::https://openalex.org/W1860283938,EChOSim: The Exoplanet Characterisation Observatory software simulator,exoplanets,2015,Astronomy and Astrophysics,future_top_decile,DeltaQ0,7.586206896551724,290,field_year,0.38540649724827747
exoplanets::https://openalex.org/W1860283938,EChOSim: The Exoplanet Characterisation Observatory software simulator,exoplanets,2015,Astronomy and Astrophysics,future_top_decile,Uzzi,97.93103448275862,290,field_year,0.38540649724827747
exoplanets::https://openalex.org/W1860283938,EChOSim: The Exoplanet Characterisation Observatory software simulator,exoplanets,2015,Astronomy and Astrophysics,future_top_decile,RTD,67.24137931034483,290,field_year,0.38540649724827747
exoplanets::https://openalex.org/W1860283938,EChOSim: The Exoplanet Characterisation Observatory software simulator,exoplanets,2015,Astronomy and Astrophysics,future_top_decile,BurtIP,34.48275862068966,290,field_year,0.38540649724827747
exoplanets::https://openalex.org/W1860283938,EChOSim: The Exoplanet Characterisation Observatory software simulator,exoplanets,2015,Astronomy and Astrophysics,future_top_decile,PDE,96.55172413793103,290,field_year,0.38540649724827747
exoplanets::https://openalex.org/W1968311644,Star-planet magnetic interaction and evaporation of planetary atmospheres,exoplanets,2013,Astronomy and Astrophysics,future_top_decile,B,77.0,100,field_year_refbin,0.3784616105596725
exoplanets::https://openalex.org/W1968311644,Star-planet magnetic interaction and evaporation of planetary atmospheres,exoplanets,2013,Astronomy and Astrophysics,future_top_decile,RS,85.0,100,field_year_refbin,0.3784616105596725
exoplanets::https://openalex.org/W1968311644,Star-planet magnetic interaction and evaporation of planetary atmospheres,exoplanets,2013,Astronomy and Astrophysics,future_top_decile,DeltaQ0,97.0,100,field_year_refbin,0.3784616105596725
exoplanets::https://openalex.org/W1968311644,Star-planet magnetic interaction and evaporation of planetary atmospheres,exoplanets,2013,Astronomy and Astrophysics,future_top_decile,Uzzi,98.0,100,field_year_refbin,0.3784616105596725
exoplanets::https://openalex.org/W1968311644,Star-planet magnetic interaction and evaporation of planetary atmospheres,exoplanets,2013,Astronomy and Astrophysics,future_top_decile,RTD,41.0,100,field_year_refbin,0.3784616105596725
exoplanets::https://openalex.org/W1968311644,Star-planet magnetic interaction and evaporation of planetary atmospheres,exoplanets,2013,Astronomy and Astrophysics,future_top_decile,BurtIP,77.0,100,field_year_refbin,0.3784616105596725
exoplanets::https://openalex.org/W1968311644,Star-planet magnetic interaction and evaporation of planetary atmospheres,exoplanets,2013,Astronomy and Astrophysics,future_top_decile,PDE,85.0,100,field_year_refbin,0.3784616105596725
exoplanets::https://openalex.org/W2060319444,A ground-based transmission spectrum of the super-Earth exoplanet GJ 1214b,exoplanets,2010,Astronomy and Astrophysics,future_top_decile,B,100.0,70,field_year_refbin,0.37784926349426334
exoplanets::https://openalex.org/W2060319444,A ground-based transmission spectrum of the super-Earth exoplanet GJ 1214b,exoplanets,2010,Astronomy and Astrophysics,future_top_decile,RS,92.85714285714286,70,field_year_refbin,0.37784926349426334
exoplanets::https://openalex.org/W2060319444,A ground-based transmission spectrum of the super-Earth exoplanet GJ 1214b,exoplanets,2010,Astronomy and Astrophysics,future_top_decile,DeltaQ0,64.28571428571429,70,field_year_refbin,0.37784926349426334
exoplanets::https://openalex.org/W2060319444,A ground-based transmission spectrum of the super-Earth exoplanet GJ 1214b,exoplanets,2010,Astronomy and Astrophysics,future_top_decile,Uzzi,100.0,70,field_year_refbin,0.37784926349426334
exoplanets::https://openalex.org/W2060319444,A ground-based transmission spectrum of the super-Earth exoplanet GJ 1214b,exoplanets,2010,Astronomy and Astrophysics,future_top_decile,RTD,37.142857142857146,70,field_year_refbin,0.37784926349426334
exoplanets::https://openalex.org/W2060319444,A ground-based transmission spectrum of the super-Earth exoplanet GJ 1214b,exoplanets,2010,Astronomy and Astrophysics,future_top_decile,BurtIP,100.0,70,field_year_refbin,0.37784926349426334
exoplanets::https://openalex.org/W2060319444,A ground-based transmission spectrum of the super-Earth exoplanet GJ 1214b,exoplanets,2010,Astronomy and Astrophysics,future_top_decile,PDE,92.85714285714286,70,field_year_refbin,0.37784926349426334
exoplanets::https://openalex.org/W1996175263,"The Interior Structure, Composition, and Evolution of Giant Planets",exoplanets,2009,Statistical and Nonlinear Physics,future_top_decile,B,46.940783002164075,5083,all_non_landmark,0.37093849156025405
exoplanets::https://openalex.org/W1996175263,"The Interior Structure, Composition, and Evolution of Giant Planets",exoplanets,2009,Statistical and Nonlinear Physics,future_top_decile,RS,52.33130041314185,5083,all_non_landmark,0.37093849156025405
exoplanets::https://openalex.org/W1996175263,"The Interior Structure, Composition, and Evolution of Giant Planets",exoplanets,2009,Statistical and Nonlinear Physics,future_top_decile,DeltaQ0,74.99508164469802,5083,all_non_landmark,0.37093849156025405
exoplanets::https://openalex.org/W1996175263,"The Interior Structure, Composition, and Evolution of Giant Planets",exoplanets,2009,Statistical and Nonlinear Physics,future_top_decile,Uzzi,90.20263623844187,5083,all_non_landmark,0.37093849156025405
exoplanets::https://openalex.org/W1996175263,"The Interior Structure, Composition, and Evolution of Giant Planets",exoplanets,2009,Statistical and Nonlinear Physics,future_top_decile,RTD,50.422978555970886,5083,all_non_landmark,0.37093849156025405
exoplanets::https://openalex.org/W1996175263,"The Interior Structure, Composition, and Evolution of Giant Planets",exoplanets,2009,Statistical and Nonlinear Physics,future_top_decile,BurtIP,43.281526657485735,5083,all_non_landmark,0.37093849156025405
exoplanets::https://openalex.org/W1996175263,"The Interior Structure, Composition, and Evolution of Giant Planets",exoplanets,2009,Statistical and Nonlinear Physics,future_top_decile,PDE,52.33130041314185,5083,all_non_landmark,0.37093849156025405
exoplanets::https://openalex.org/W2203536149,Broad-band spectrophotometry of the hot Jupiter HAT-P-12b from the near-UV to the near-IR,exoplanets,2015,Astronomy and Astrophysics,future_top_decile,B,83.63636363636363,110,field_year_refbin,0.3703098361783428
exoplanets::https://openalex.org/W2203536149,Broad-band spectrophotometry of the hot Jupiter HAT-P-12b from the near-UV to the near-IR,exoplanets,2015,Astronomy and Astrophysics,future_top_decile,RS,61.81818181818181,110,field_year_refbin,0.3703098361783428
exoplanets::https://openalex.org/W2203536149,Broad-band spectrophotometry of the hot Jupiter HAT-P-12b from the near-UV to the near-IR,exoplanets,2015,Astronomy and Astrophysics,future_top_decile,DeltaQ0,99.0909090909091,110,field_year_refbin,0.3703098361783428
exoplanets::https://openalex.org/W2203536149,Broad-band spectrophotometry of the hot Jupiter HAT-P-12b from the near-UV to the near-IR,exoplanets,2015,Astronomy and Astrophysics,future_top_decile,Uzzi,99.0909090909091,110,field_year_refbin,0.3703098361783428
