paper_id,title,domain,year,primary_field,display_community,is_landmark,reference_count,cited_by_count,fold_id,S_w,S_w_oof,S_equal,RGPM,RGPM_v2,RGPM_simple,RGPM_v3_balanced,RGPM_primary_only,RGPM_structural_residual_tau10,RGPM_structural_residual_raw_tau10,RGPM_popularity_fitted_tau10,RGPM_mahalanobis_debug,B_z,RS_z,DeltaQ0_z,Uzzi_z,RTD_z,BurtIP_z,PDE_z
https://openalex.org/W2015682877,Critical Behavior of Magnets with Lattice Coupling,theoretical_and_computational_physics,1973,Condensed Matter Physics,33504428,0,5,53.0,-1,1.6943376293168144,,0.48261303325913285,0.9217097112360622,3.265986323710904,3.265986323710904,3.265986323710904,3.265986323710904,0.9217097112360622,2.3772302647961574,0.888756058914747,3.002615685412743,-1.6648586505324032,1.9065370322176958,2.22875428286365,-0.7159439256508952,1.522350506218853,-1.59504976826579,1.6965017559628197
https://openalex.org/W2028779513,Critical Behavior of Anisotropic Cubic Systems,theoretical_and_computational_physics,1973,Condensed Matter Physics,21033133,0,6,235.0,-1,-0.13914353693801526,,-0.5630251688692196,0.979128943104927,4.0,4.0,4.0,4.0,0.979128943104927,3.026099109119929,0.9739008908800709,3.8553198909681927,-1.7096485975354447,-0.23968030308437768,0.07870235447194769,0.0,-0.30851882663343155,-1.5223505062188534,-0.23968030308437768
https://openalex.org/W2029942592,Dipolar Interactions at Ferromagnetic Critical Points,theoretical_and_computational_physics,1973,Condensed Matter Physics,33504428,0,6,166.0,-1,0.7505154469357251,,-0.390273452160543,0.9141808824930906,3.265986323710904,3.265986323710904,3.265986323710904,3.265986323710904,0.9141808824930906,2.3255242864908077,0.9404620372200966,3.002615685412743,-2.0603991970972566,-0.23968030308437768,2.309601813780778,0.0,-0.30851882663343155,-2.1932373490051353,-0.23968030308437768
https://openalex.org/W2041918976,Logarithmic Corrections to the Molecular-Field Behavior of Critical and Tricritical Systems,theoretical_and_computational_physics,1973,Biomedical Engineering,15025980,0,7,336.0,-1,1.3036850675901903,,0.16200438488308924,0.916801677308682,3.300732518667624,3.300732518667624,3.300732518667624,3.300732518667624,0.916801677308682,2.342216452959182,0.958516065708442,2.85394848728829,-2.0993533705540206,1.4235414907218316,1.6644807648251134,-0.3656744560930609,1.1915408196966881,-2.015629337539874,1.335124783124947
https://openalex.org/W2047952398,Critical Behavior of Magnets with Dipolar Interactions. I. Renormalization Group near Four Dimensions,theoretical_and_computational_physics,1973,"Electronic, Optical and Magnetic Materials",46115382,0,9,310.0,-1,0.5335162677479889,,-0.31440274735564666,0.9844181835509387,4.0,4.0,4.0,4.0,0.9844181835509387,3.1205774026236877,0.8794225973763125,3.8553198909681927,-1.6243195184790664,-0.21338047230619683,1.7286852976837777,0.0,-0.2820573286814454,-1.5963667374003987,-0.21338047230619683
https://openalex.org/W2050189422,Effect of Antisymmetric Interactions on Critical Phenomena: A System with Helical Ground State,theoretical_and_computational_physics,1973,Condensed Matter Physics,21033133,0,5,43.0,-1,-0.1392124610111268,,-0.6918609556251955,0.9889926617745164,4.0,4.0,4.0,4.0,0.9889926617745164,3.2116896384152254,0.7883103615847744,3.8553198909681927,-2.0603991970972566,-0.23968030308437768,0.07870235447194769,0.0,-0.30851882663343155,-2.0734504139488728,-0.23968030308437768
https://openalex.org/W2069509099,Critical Behavior of a Classical Heisenberg Ferromagnet with Many Degrees of Freedom,theoretical_and_computational_physics,1973,Condensed Matter Physics,21033133,0,6,203.0,-1,-0.13918923915834808,,-0.6394109793345918,0.9812255789574001,4.0,4.0,4.0,4.0,0.9812255789574001,3.062980473264247,0.937019526735753,3.8553198909681927,-1.8788088170438926,-0.23968030308437768,0.07870235447194769,0.0,-0.30851882663343155,-1.8878909599680112,-0.23968030308437768
https://openalex.org/W2091993343,Introduction to the Renormalization Group,theoretical_and_computational_physics,1973,Condensed Matter Physics,21033133,0,10,327.0,-1,0.05306665883840787,,-0.1860714859036366,0.9059372915276851,3.265986323710904,3.265986323710904,3.265986323710904,3.265986323710904,0.9059372915276851,2.256616191301867,1.0093701324090374,3.002615685412743,-1.5895728572359715,1.3307483358325065,-1.1216938791631577,-0.7159439256508952,0.9698859962696896,-1.3270206706170289,1.1510965992394009
https://openalex.org/W2329793106,"Critical Behavior of Magnets with Dipolar Interactions. V. Uniaxial Magnets in<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mi>d</mml:mi></mml:math>Dimensions",theoretical_and_computational_physics,1973,Condensed Matter Physics,21033133,0,5,229.0,-1,-0.1392124610111268,,-0.6918609556251955,0.9905174878490423,4.0,4.0,4.0,4.0,0.9905174878490423,3.2465323020459476,0.7534676979540527,3.8553198909681927,-2.0603991970972566,-0.23968030308437768,0.07870235447194769,0.0,-0.30851882663343155,-2.0734504139488728,-0.23968030308437768
https://openalex.org/W1588714876,Informational bases of alternative welfare approaches,economic_theory_and_institutions,1974,Economics and Econometrics,72170456,0,5,421.0,-1,0.5295993575651822,,0.18251983782622677,0.817020871056895,3.265986323710904,3.265986323710904,3.265986323710904,3.265986323710904,0.817020871056895,1.3342384495517787,1.9317478741591254,3.002615685412743,-0.3961030809897802,1.2254369610893026,-1.5147689831231144,-0.8569743241681145,2.129504289328328,-0.7003709838897657,1.3909149865367316
