id,short_id,doi,title,year,cited_by_count,primary_topic,community,community_label,display_community,display_label,anchor_label,anchor_citer,reference_stub
https://openalex.org/W2090424147,W2090424147,10.1038/347354a0,Solid C60: a new form of carbon,1990,7599,Fullerene Chemistry and Applications,406,Chemistry / Fullerene,5.0,Chemistry / Fullerene,,0,0
https://openalex.org/W1513861898,W1513861898,10.1016/0968-0004(90)90136-y,Protein structure: A practical approach,1990,1995,Protein Interaction Studies and Fluorescence Analysis,0,Structure / Structure Practical,,,,0,0
https://openalex.org/W1993024603,W1993024603,10.1039/c39900001423,"Isolation, separation and characterisation of the fullerenes C60 and C70: the third form of carbon",1990,825,Fullerene Chemistry and Applications,406,Chemistry / Fullerene,5.0,Chemistry / Fullerene,,0,0
https://openalex.org/W2019419066,W2019419066,10.1063/1.346574,van der Waals epitaxial growth and characterization of MoSe2 thin films on SnS2,1990,154,Chalcogenide Semiconductor Thin Films,3,Materials / Sub,,,,0,0
https://openalex.org/W1981408254,W1981408254,10.1063/1.459360,Laser deposition of carbon clusters on surfaces: A new approach to the study of Fullerenes,1990,124,Fullerene Chemistry and Applications,406,Chemistry / Fullerene,5.0,Chemistry / Fullerene,,0,0
https://openalex.org/W1998605759,W1998605759,10.1063/1.102817,Heteroepitaxial growth of layered transition metal dichalcogenides on sulfur-terminated GaAs{111} surfaces,1990,116,2D Materials and Applications,3,Materials / Sub,,,,0,0
https://openalex.org/W1964617180,W1964617180,10.1116/1.576983,Epitaxial growth of transition metal dichalcogenides on cleaved faces of mica,1990,113,2D Materials and Applications,3,Materials / Sub,,,,0,0
https://openalex.org/W2029920236,W2029920236,10.1016/0169-4332(89)90102-5,Heteroepitaxy of a two-dimensional material on a three-dimensional material,1990,107,2D Materials and Applications,3,Materials / Sub,,,,0,0
https://openalex.org/W1978029078,W1978029078,10.1063/1.458019,Formation of high mass carbon cluster ions from laser ablation of polymers and thin carbon films,1990,92,Fullerene Chemistry and Applications,406,Chemistry / Fullerene,5.0,Chemistry / Fullerene,,0,0
https://openalex.org/W1570556693,W1570556693,,Epitaxial growth of transition metal dichalcogenides on cleaved faces of mica,1990,89,2D Materials and Applications,3,Materials / Sub,,,,0,0
https://openalex.org/W2009641916,W2009641916,10.1103/physrevb.41.11770,Two-dimensional weak localization in partially graphitic carbons,1990,82,Graphene research and applications,476,Graphene / Physics,2.0,Graphene / Physics,,0,0
https://openalex.org/W2117298722,W2117298722,10.1351/pac199062030407,"C60, fullerenes, giant fullerenes and soot",1990,66,Fullerene Chemistry and Applications,406,Chemistry / Fullerene,5.0,Chemistry / Fullerene,,0,0
https://openalex.org/W2009363882,W2009363882,10.1016/0022-4596(90)90273-z,Properties of the transition metal dichalcogenides: The case of IrS2 and IrSe2,1990,59,Inorganic Chemistry and Materials,3,Materials / Sub,,,,0,0
https://openalex.org/W2091364833,W2091364833,10.1016/0167-2738(90)90021-i,Electronic properties of low dimensional solids: The physics and chemistry of layer type transition metal dichalcogenides and their intercalate complexes,1990,55,2D Materials and Applications,22,Chemistry / Physics,,,,0,0
https://openalex.org/W2036193106,W2036193106,10.1016/0022-0728(90)87275-o,Reaction of electrogenerated arylhydroxylamines and nitrosobenzene in the course of reduction of nitrobenzene under conditions of cyclic voltammetry,1990,40,Electrochemical sensors and biosensors,26,Chemistry / Voltammetry,,,,0,0
https://openalex.org/W1989954650,W1989954650,10.1016/0039-6028(90)90539-k,A scanning tunnelling microscopy study of PAN-based carbon fibre in air,1990,35,Carbon Nanotubes in Composites,3,Materials / Sub,,,,0,0
https://openalex.org/W2046462763,W2046462763,10.1016/0022-0728(90)85155-x,Comparison of voltammetry of vacuum-prepared Rh (100) and Rh (111) electrodes,1990,34,Electrochemical Analysis and Applications,30,Voltammetry Vacuum-Prepared / Vol…,,,,0,0
https://openalex.org/W1986710868,W1986710868,10.1063/1.103535,Charge density waves of 1<i>T</i>-TaS2 imaged by atomic force microscopy,1990,32,Force Microscopy Techniques and Applications,3,Materials / Sub,,,,0,0
https://openalex.org/W1976274188,W1976274188,10.1088/0022-3727/23/7/035,Effect of humidity on spread NbS<sub>2</sub>films,1990,28,2D Materials and Applications,500,Sub / Materials,1.0,Sub / Materials,,0,0
https://openalex.org/W2040569262,W2040569262,10.1116/1.576372,Different response of atomic force microscopy and scanning tunneling microscopy to charge density waves,1990,24,Molecular Junctions and Nanostructures,3,Materials / Sub,,,,0,0
https://openalex.org/W2013753844,W2013753844,10.1016/0039-6028(90)90086-n,Surface valence charge distributions and scanning tunneling microscopy of WTe2,1990,19,Graphene research and applications,3,Materials / Sub,,,,0,0
https://openalex.org/W1969041788,W1969041788,10.1063/1.345231,Thermodynamic calculations of the graphitization of carbon blacks,1990,16,Graphene research and applications,163,Carbon / Nanotubes,3.0,Carbon / Nanotubes,,0,0
https://openalex.org/W2007198674,W2007198674,10.1016/0955-2863(90)90101-p,Choline: Determination using gas chromatography/mass spectrometry,1990,15,Electrochemical sensors and biosensors,39,Choline / Chemistry,,,,0,0
https://openalex.org/W2042038235,W2042038235,10.1063/1.103250,Scanning tunneling microscopy imaging of transition-metal dichalcogenides,1990,12,2D Materials and Applications,3,Materials / Sub,,,,0,0
https://openalex.org/W1993977423,W1993977423,10.1016/0093-691x(90)90740-k,Are fetal calf serum and hormones necessary during maturation of cattle oocytes for subsequent development?,1990,9,Graphene and Nanomaterials Applications,46,Subsequent Development / Subseque…,,,,0,0
https://openalex.org/W2791966103,W2791966103,10.1016/0277-3791(90)90008-x,Paleosols: Their recognition and interpretation,1990,7,Electrocatalysts for Energy Conversion,49,Paleosols / Recognition,,,,0,0
https://openalex.org/W1979867050,W1979867050,10.1016/0079-6816(90)90029-j,Adsorption and thermal induced decomposition of ethylene and isobutene on the Ni(111) surface,1990,7,Advanced Chemical Physics Studies,50,Adsorption / Thermal Induced,,,,0,0
https://openalex.org/W2008631808,W2008631808,10.1016/0038-1098(90)90718-q,Superconductivity in a layered transition-metal dichalcogenide 2H-TaS2,1990,6,2D Materials and Applications,51,Superconductivity / Transition-Me…,,,,0,0
https://openalex.org/W2065221611,W2065221611,10.1016/0042-207x(90)90412-r,Calculation of photoemission spectra for 1TTiSe2 and 1TTiS2,1990,5,Chalcogenide Semiconductor Thin Films,55,Spectra / Calculation,,,,0,0
https://openalex.org/W269358728,W269358728,10.4038/jnsfsr.v18i1.8211,Survey of some rice insect pests and their predators in three districts of Sri Lanka,1990,3,Agricultural Research and Practices,64,Sri Lanka / Sri,,,,0,0
