id,year,title,domain,primary_field,analysis_community,display_community,is_landmark,anchor_label,short_id,doi,cited_by_count,reference_count,source_dataset,legacy_is_landmark,reliable_anchor_source,anchor_policy,primary_topic,community,community_label,display_label,is_closure_node,domain_analysis_end_year
https://openalex.org/W2046989794,1993,A C. elegans mutant that lives twice as long as wild type,genetics_aging_and_longevity_in_model_organisms,Aging,56645429,56645429,1,Kenyon 1993,W2046989794,10.1038/366461a0,3439,22,openalex_v3_landmark_exact,1,landmarks_csv_labeled,strict,"Genetics, Aging, and Longevity in Model Organisms",56645429,"Genetics, Aging, and Longevity in Model Organisms","Genetics, Aging, and Longevity in Model Organisms",0,2025
https://openalex.org/W2052722944,1997,"<i>daf-2</i> , an Insulin Receptor-Like Gene That Regulates Longevity and Diapause in <i>Caenorhabditis elegans</i>",genetics_aging_and_longevity_in_model_organisms,Aging,56645429,56645429,1,Kimura 1997,W2052722944,10.1126/science.277.5328.942,2279,36,openalex_v3_landmark_exact,1,landmarks_csv_labeled,strict,"Genetics, Aging, and Longevity in Model Organisms",56645429,"Genetics, Aging, and Longevity in Model Organisms","Genetics, Aging, and Longevity in Model Organisms",0,2025
https://openalex.org/W2126525177,2013,The Hallmarks of Aging,genetics_aging_and_longevity_in_model_organisms,Aging,56645429,56645429,0,,W2126525177,10.1016/j.cell.2013.05.039,14901,306,openalex_v3_anchor_citer,0,,strict,"Genetics, Aging, and Longevity in Model Organisms",56645429,"Genetics, Aging, and Longevity in Model Organisms","Genetics, Aging, and Longevity in Model Organisms",0,2025
https://openalex.org/W2388163742,2002,The phosphatidylinositol 3-Kinase–AKT pathway in human cancer,genetics_aging_and_longevity_in_model_organisms,Molecular Biology,56696646,56696646,0,,W2388163742,10.1038/nrc839,6040,162,openalex_v3_anchor_citer,0,,strict,PI3K/AKT/mTOR signaling in cancer,56696646,PI3K/AKT/mTOR signaling in cancer,PI3K/AKT/mTOR signaling in cancer,0,2025
https://openalex.org/W2565383127,2016,Flavonoids: an overview,genetics_aging_and_longevity_in_model_organisms,Biochemistry,56541938,56541938,0,,W2565383127,10.1017/jns.2016.41,5062,169,openalex_v3_query_core,0,,strict,Phytochemicals and Antioxidant Activities,56541938,Phytochemicals and Antioxidant Activities,Phytochemicals and Antioxidant Activities,0,2025
https://openalex.org/W2301131921,2016,Modulating Innate and Adaptive Immunity by (R)-Roscovitine: Potential Therapeutic Opportunity in Cystic Fibrosis,genetics_aging_and_longevity_in_model_organisms,Epidemiology,56662326,56662326,0,,W2301131921,10.1159/000444256,4998,315,openalex_v3_query_core,0,,strict,Neuroendocrine Tumor Research Advances,56662326,Neuroendocrine Tumor Research Advances,Neuroendocrine Tumor Research Advances,0,2025
https://openalex.org/W2970686316,2019,The Microbiota-Gut-Brain Axis,genetics_aging_and_longevity_in_model_organisms,Molecular Biology,56542332,56542332,0,,W2970686316,10.1152/physrev.00018.2018,4770,1676,openalex_v3_query_core,0,,strict,Gut microbiota and health,56542332,Gut microbiota and health,Gut microbiota and health,0,2025
https://openalex.org/W2740695644,2017,Oxidative Stress: Harms and Benefits for Human Health,genetics_aging_and_longevity_in_model_organisms,Nutrition and Dietetics,61124186,61124186,0,,W2740695644,10.1155/2017/8416763,4668,204,openalex_v3_query_core,0,,strict,Vitamin C and Antioxidants Research,61124186,Vitamin C and Antioxidants Research,Vitamin C and Antioxidants Research,0,2025
https://openalex.org/W2113007696,1998,The Free Radical Theory of Aging Matures,genetics_aging_and_longevity_in_model_organisms,Nutrition and Dietetics,61124186,61124186,0,,W2113007696,10.1152/physrev.1998.78.2.547,3864,400,openalex_v3_anchor_citer,0,,strict,Vitamin C and Antioxidants Research,61124186,Vitamin C and Antioxidants Research,Vitamin C and Antioxidants Research,0,2025
https://openalex.org/W2897623369,2018,The Lancet Commission on global mental health and sustainable development,genetics_aging_and_longevity_in_model_organisms,Social Psychology,56576781,56576781,0,,W2897623369,10.1016/s0140-6736(18)31612-x,3438,240,openalex_v3_query_core,0,,strict,Mental Health Treatment and Access,56576781,Mental Health Treatment and Access,Mental Health Treatment and Access,0,2025
https://openalex.org/W1515023627,2015,Host microbiota constantly control maturation and function of microglia in the CNS,genetics_aging_and_longevity_in_model_organisms,Neurology,58824745,58824745,0,,W1515023627,10.1038/nn.4030,3432,61,openalex_v3_query_core,0,,strict,Neuroinflammation and Neurodegeneration Mechanisms,58824745,Neuroinflammation and Neurodegeneration Mechanisms,Neuroinflammation and Neurodegeneration Mechanisms,0,2025
https://openalex.org/W2009886463,2006,The evolution of phosphatidylinositol 3-kinases as regulators of growth and metabolism,genetics_aging_and_longevity_in_model_organisms,Molecular Biology,56696646,56696646,0,,W2009886463,10.1038/nrg1879,3308,169,openalex_v3_anchor_citer,0,,strict,PI3K/AKT/mTOR signaling in cancer,56696646,PI3K/AKT/mTOR signaling in cancer,PI3K/AKT/mTOR signaling in cancer,0,2025
https://openalex.org/W3006500278,2020,Pan-cancer analysis of whole genomes,genetics_aging_and_longevity_in_model_organisms,Cancer Research,58825008,58825008,0,,W3006500278,10.1038/s41586-020-1969-6,3287,113,openalex_v3_query_core,0,,strict,Cancer Genomics and Diagnostics,58825008,Cancer Genomics and Diagnostics,Cancer Genomics and Diagnostics,0,2025
https://openalex.org/W2105754268,2005,"A Mitochondrial Paradigm of Metabolic and Degenerative Diseases, Aging, and Cancer: A Dawn for Evolutionary Medicine",genetics_aging_and_longevity_in_model_organisms,Molecular Biology,56593024,56593024,0,,W2105754268,10.1146/annurev.genet.39.110304.095751,3156,259,openalex_v3_anchor_citer,0,,strict,Mitochondrial Function and Pathology,56593024,Mitochondrial Function and Pathology,Mitochondrial Function and Pathology,0,2025
https://openalex.org/W1514533495,2002,Broken Limits to Life Expectancy,genetics_aging_and_longevity_in_model_organisms,Demography,61037854,61037854,0,,W1514533495,10.1126/science.1069675,2820,50,openalex_v3_anchor_citer,0,,strict,"Insurance, Mortality, Demography, Risk Management",61037854,"Insurance, Mortality, Demography, Risk Management","Insurance, Mortality, Demography, Risk Management",0,2025
https://openalex.org/W2058484936,2010,The genetics of ageing,genetics_aging_and_longevity_in_model_organisms,Aging,56645429,56645429,0,,W2058484936,10.1038/nature08980,2733,104,openalex_v3_anchor_citer,0,,strict,"Genetics, Aging, and Longevity in Model Organisms",56645429,"Genetics, Aging, and Longevity in Model Organisms","Genetics, Aging, and Longevity in Model Organisms",0,2025
https://openalex.org/W2611138580,2017,Multi-omics approaches to disease,genetics_aging_and_longevity_in_model_organisms,Molecular Biology,56679883,56679883,0,,W2611138580,10.1186/s13059-017-1215-1,2709,188,openalex_v3_query_core,0,,strict,Bioinformatics and Genomic Networks,56679883,Bioinformatics and Genomic Networks,Bioinformatics and Genomic Networks,0,2025
https://openalex.org/W2340338776,2016,"Role of Nrf2/HO-1 system in development, oxidative stress response and diseases: an evolutionarily conserved mechanism",genetics_aging_and_longevity_in_model_organisms,Molecular Biology,58841509,58841509,0,,W2340338776,10.1007/s00018-016-2223-0,2627,221,openalex_v3_query_core,0,,strict,"Genomics, phytochemicals, and oxidative stress",58841509,"Genomics, phytochemicals, and oxidative stress","Genomics, phytochemicals, and oxidative stress",0,2025
https://openalex.org/W2605052214,2017,Influence of diet on the gut microbiome and implications for human health,genetics_aging_and_longevity_in_model_organisms,Molecular Biology,56542332,56542332,0,,W2605052214,10.1186/s12967-017-1175-y,2593,201,openalex_v3_query_core,0,,strict,Gut microbiota and health,56542332,Gut microbiota and health,Gut microbiota and health,0,2025
https://openalex.org/W1997062226,2012,Metabolomics: the apogee of the omics trilogy,genetics_aging_and_longevity_in_model_organisms,Molecular Biology,56679227,56679227,0,,W1997062226,10.1038/nrm3314,2532,73,openalex_v3_anchor_citer,0,,strict,Metabolomics and Mass Spectrometry Studies,56679227,Metabolomics and Mass Spectrometry Studies,Metabolomics and Mass Spectrometry Studies,0,2025
https://openalex.org/W2079395662,2006,Central nervous system control of food intake and body weight,genetics_aging_and_longevity_in_model_organisms,Endocrine and Autonomic Systems,56611241,56611241,0,,W2079395662,10.1038/nature05026,2462,78,openalex_v3_anchor_citer,0,,strict,Regulation of Appetite and Obesity,56611241,Regulation of Appetite and Obesity,Regulation of Appetite and Obesity,0,2025
https://openalex.org/W2166146113,2003,Genes that act downstream of DAF-16 to influence the lifespan of Caenorhabditis elegans,genetics_aging_and_longevity_in_model_organisms,Aging,56645429,56645429,0,,W2166146113,10.1038/nature01789,2292,54,openalex_v3_anchor_citer,0,,strict,"Genetics, Aging, and Longevity in Model Organisms",56645429,"Genetics, Aging, and Longevity in Model Organisms","Genetics, Aging, and Longevity in Model Organisms",0,2025
https://openalex.org/W2157649587,1999,The SIR2/3/4 complex and SIR2 alone promote longevity in Saccharomyces cerevisiae by two different mechanisms,genetics_aging_and_longevity_in_model_organisms,Aging,56645429,56645429,0,,W2157649587,10.1101/gad.13.19.2570,2263,52,openalex_v3_query_core,0,,strict,"Genetics, Aging, and Longevity in Model Organisms",56645429,"Genetics, Aging, and Longevity in Model Organisms","Genetics, Aging, and Longevity in Model Organisms",0,2025
https://openalex.org/W2253685848,2015,22q11.2 deletion syndrome,genetics_aging_and_longevity_in_model_organisms,Molecular Biology,58893521,58893521,0,,W2253685848,10.1038/nrdp.2015.71,2235,430,openalex_v3_query_core,0,,strict,Congenital heart defects research,58893521,Congenital heart defects research,Congenital heart defects research,0,2025
