id,short_id,doi,title,year,cited_by_count,primary_topic,community,community_label,display_community,display_label,anchor_label,anchor_citer,reference_stub
https://openalex.org/W2019465613,W2019465613,10.1006/jcph.1995.1039,Fast Parallel Algorithms for Short-Range Molecular Dynamics,1995,44441,Parallel Computing and Optimization Techniques,52,Parallel / Molecular Dynamics,,,,0,0
https://openalex.org/W2021494076,W2021494076,10.1006/dbio.1995.1085,Embryonic Stem Cells Express Neuronal Properties in Vitro,1995,1173,Pluripotent Stem Cells Research,155,Stem / Embryonic,6.0,Stem / Embryonic,,0,0
https://openalex.org/W2041695960,W2041695960,10.1073/pnas.92.17.7844,Isolation of a primate embryonic stem cell line.,1995,1095,Pluripotent Stem Cells Research,155,Stem / Embryonic,6.0,Stem / Embryonic,,0,0
https://openalex.org/W2058705034,W2058705034,10.1016/0092-8674(95)90034-9,Cyclin D1 provides a link between development and oncogenesis in the retina and breast,1995,1032,Cancer-related Molecular Pathways,43,C-Myc / Cancer,7.0,C-Myc / Cancer,,0,0
https://openalex.org/W2116695601,W2116695601,10.1016/0955-0674(95)80071-9,In vitro differentiation of embryonic stem cells,1995,952,Pluripotent Stem Cells Research,155,Stem / Embryonic,6.0,Stem / Embryonic,,0,0
https://openalex.org/W2094145003,W2094145003,10.1038/374425a0,Requirement for LIml in head-organizer function,1995,809,Developmental Biology and Gene Regulation,141,Stem / Pluripotent,,,,0,0
https://openalex.org/W2037872087,W2037872087,10.1093/nar/23.10.1686,A modified oestrogen receptor ligand-binding domain as an improved switch for the regulation of heterologous proteins,1995,789,Estrogen and related hormone effects,43,C-Myc / Cancer,7.0,C-Myc / Cancer,,0,0
https://openalex.org/W2118290853,W2118290853,10.1101/gad.9.21.2635,Developmental-specific activity of the FGF-4 enhancer requires the synergistic action of Sox2 and Oct-3.,1995,748,Genetic and Clinical Aspects of Sex Determination and Chromosomal Abnormalities,119,Stem / Embryonic,,,,0,0
https://openalex.org/W1886443720,W1886443720,10.1242/dev.121.11.3529,Lack of β-catenin affects mouse development at gastrulation,1995,709,Wnt/β-catenin signaling in development and cancer,119,Stem / Embryonic,,,,0,0
https://openalex.org/W2027586189,W2027586189,10.1126/science.270.5239.1203,Inflammatory Bowel Disease and Adenomas in Mice Expressing a Dominant Negative N-Cadherin,1995,668,Wnt/β-catenin signaling in development and cancer,119,Stem / Embryonic,,,,0,0
https://openalex.org/W2086745302,W2086745302,10.1038/ng0995-40,Targeted disruption of the GATA3 gene causes severe abnormalities in the nervous system and in fetal liver haematopoiesis,1995,633,Epigenetics and DNA Methylation,155,Stem / Embryonic,6.0,Stem / Embryonic,,0,0
https://openalex.org/W2016791091,W2016791091,10.1038/374356a0,Different phenotypes for mice deficient in either activins or activin receptor type II,1995,592,Genetic Syndromes and Imprinting,155,Stem / Embryonic,6.0,Stem / Embryonic,,0,0
https://openalex.org/W2010348699,W2010348699,10.1073/pnas.92.15.7075,Absence of yolk sac hematopoiesis from mice with a targeted disruption of the scl gene.,1995,578,Animal Genetics and Reproduction,155,Stem / Embryonic,6.0,Stem / Embryonic,,0,0
https://openalex.org/W2054847530,W2054847530,10.1073/pnas.92.5.1585,Mice deficient in cystathionine beta-synthase: animal models for mild and severe homocyst(e)inemia.,1995,572,Folate and B Vitamins Research,2,Cystathionine / Animal,,,,0,0
https://openalex.org/W2073885973,W2073885973,10.1073/pnas.92.3.855,A targeted mutation in the mouse E-cadherin gene results in defective preimplantation development.,1995,503,Wnt/β-catenin signaling in development and cancer,156,Stem / Embryonic,,,,0,0
https://openalex.org/W1981149320,W1981149320,10.1038/378720a0,Chromosome engineering in mice,1995,476,Pluripotent Stem Cells Research,142,Stem / Embryonic,,,,0,0
https://openalex.org/W2042512150,W2042512150,10.1038/ng1095-170,Mouse models of Tay–Sachs and Sandhoff diseases differ in neurologic phenotype and ganglioside metabolism,1995,474,Lysosomal Storage Disorders Research,155,Stem / Embryonic,6.0,Stem / Embryonic,,0,0
https://openalex.org/W2060799932,W2060799932,10.1074/jbc.270.32.18961,"c-Myc Is Glycosylated at Threonine 58, a Known Phosphorylation Site and a Mutational Hot Spot in Lymphomas",1995,446,Glycosylation and Glycoproteins Research,43,C-Myc / Cancer,7.0,C-Myc / Cancer,,0,0
https://openalex.org/W2135668873,W2135668873,10.1242/jcs.108.10.3181,In vitro differentiation of embryonic stem cells into glial cells and functional neurons,1995,422,Pluripotent Stem Cells Research,155,Stem / Embryonic,6.0,Stem / Embryonic,,0,0
https://openalex.org/W2164704209,W2164704209,10.1101/gad.9.17.2079,An enhancer deletion affects both H19 and Igf2 expression.,1995,398,Genetic Syndromes and Imprinting,4,Stem / Somatic,,,,0,0
https://openalex.org/W1975250411,W1975250411,10.1161/01.cir.92.1.11,Basic Fibroblast Growth Factor Upregulates the Expression of Vascular Endothelial Growth Factor in Vascular Smooth Muscle Cells,1995,396,Angiogenesis and VEGF in Cancer,155,Stem / Embryonic,6.0,Stem / Embryonic,,0,0
https://openalex.org/W2109177118,W2109177118,10.1016/0925-4773(94)00299-3,"Embryonic expression of the chicken Sox2, Sox3 and Sox11 genes suggests an interactive role in neuronal development",1995,390,Genetic and Clinical Aspects of Sex Determination and Chromosomal Abnormalities,139,Stem / Cancer,5.0,Stem / Cancer,,0,0
https://openalex.org/W2016914965,W2016914965,10.1016/0092-8674(95)90332-1,"Three distinct IL-2 signaling pathways mediated by bcl-2, c-myc, and lck cooperate in hematopoietic cell proliferation",1995,365,NF-κB Signaling Pathways,43,C-Myc / Cancer,7.0,C-Myc / Cancer,,0,0
https://openalex.org/W2290826747,W2290826747,10.1242/dev.121.1.163,Development of hematopoietic cells lacking transcription factor GATA-1,1995,362,Epigenetics and DNA Methylation,155,Stem / Embryonic,6.0,Stem / Embryonic,,0,0
https://openalex.org/W1982555416,W1982555416,10.1016/0925-4773(95)00446-8,Differentiation of pluripotent embryonic stem cells into the neuronal lineage in vitro gives rise to mature inhibitory and excitatory neurons,1995,359,Neuroscience and Neural Engineering,155,Stem / Embryonic,6.0,Stem / Embryonic,,0,0
https://openalex.org/W2146354013,W2146354013,10.1073/pnas.92.9.4051,The antiproliferative activity of c-myb and c-myc antisense oligonucleotides in smooth muscle cells is caused by a nonantisense mechanism.,1995,322,DNA and Nucleic Acid Chemistry,43,C-Myc / Cancer,7.0,C-Myc / Cancer,,0,0
https://openalex.org/W1995362186,W1995362186,10.1016/s0039-6060(05)80271-5,Papillary cystic and solid tumors of the pancreas: A pancreatic embryonic tumor? Studies of three cases and cumulative review of the world's literature,1995,317,Pancreatic and Hepatic Oncology Research,6,Pancreatic / Tumor,,,,0,0
https://openalex.org/W2063636969,W2063636969,10.1073/pnas.92.21.9623,Transcription factor GATA-1 permits survival and maturation of erythroid precursors by preventing apoptosis.,1995,302,RNA modifications and cancer,155,Stem / Embryonic,6.0,Stem / Embryonic,,0,0
https://openalex.org/W1898918895,W1898918895,10.1242/dev.121.11.3877,Targeted mutagenesis of the transcription factor GATA-4 gene in mouse embryonic stem cells disrupts visceral endoderm differentiation in vitro,1995,275,Congenital heart defects research,155,Stem / Embryonic,6.0,Stem / Embryonic,,0,0
https://openalex.org/W1517353469,W1517353469,10.1002/j.1460-2075.1995.tb07021.x,Glucocorticoid‐induced apoptosis of human leukemic cells is caused by the repressive function of the glucocorticoid receptor.,1995,269,Signaling Pathways in Disease,43,C-Myc / Cancer,7.0,C-Myc / Cancer,,0,0
https://openalex.org/W2149190378,W2149190378,10.1242/dev.121.9.3005,<i>goosecoid</i> is not an essential component of the mouse gastrula organizer but is required for craniofacial and rib development,1995,261,Developmental Biology and Gene Regulation,141,Stem / Pluripotent,,,,0,0
https://openalex.org/W2000774201,W2000774201,10.1038/ng0495-376,A site–directed chromosomal translocation induced in embryonic stem cells by Cre-loxP recombination,1995,256,CRISPR and Genetic Engineering,142,Stem / Embryonic,,,,0,0
