paper_id,title,domain,year,primary_field,is_landmark,reference_count,community_reach,modularity_shock,path_shortening,component_reach,boundary_mixing
https://openalex.org/W2142402047,Organised Genome Dynamics in the Escherichia coli Species Results in Highly Diverse Adaptive Paths,crispr,2009,Rna / Bacterial,0,1,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W2036632122,Efficient targeting of expressed and silent genes in human ESCs and iPSCs using zinc-finger nucleases,crispr,2009,Editing / Cas9,0,3,1.0,0.0,0.0,12.0,0.0
https://openalex.org/W2153537688,RNA-Guided RNA Cleavage by a CRISPR RNA-Cas Protein Complex,crispr,2009,Rna / Bacterial,0,21,2.0,0.007332152962915547,0.0,594.0,0.020134228187919462
https://openalex.org/W2091232725,A phylogeny-driven genomic encyclopaedia of Bacteria and Archaea,crispr,2009,Type / Strain,0,1,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W1985437611,"The HLA genomic loci map: expression, interaction, diversity and disease",crispr,2009,Rna / Sequence,0,2,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W1971912164,Biological Diversity of Prokaryotic Type IV Secretion Systems,crispr,2009,Rna / Bacterial,0,3,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W2097837136,MicroRNA expression in response to murine myocardial infarction: miR-21 regulates fibroblast metalloprotease-2 via phosphatase and tensin homologue,crispr,2009,Rna / Silencing,0,1,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W2081045797,The RNA-induced Silencing Complex: A Versatile Gene-silencing Machine,crispr,2009,Rna / Silencing,0,4,1.0,-1.1102230246251565e-16,0.0,594.0,0.0
https://openalex.org/W1977293483,"The phage abortive infection system, ToxIN, functions as a protein–RNA toxin–antitoxin pair",crispr,2009,Rna / Bacterial,0,1,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W2034394760,"Nucleation, propagation and cleavage of target RNAs in Ago silencing complexes",crispr,2009,Rna / Silencing,0,10,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W1499220571,RNAi in Budding Yeast,crispr,2009,Rna / Silencing,0,2,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W2017721099,CRISPR-based adaptive and heritable immunity in prokaryotes,crispr,2009,Rna / Bacterial,0,22,1.0,1.1102230246251565e-16,0.0,594.0,0.0
https://openalex.org/W2017145164,"Comprehensive Functional Analysis of Mycobacterium tuberculosis Toxin-Antitoxin Systems: Implications for Pathogenesis, Stress Responses, and Evolution",crispr,2009,Rna / Bacterial,0,2,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W2143208261,Targeted genome editing in human cells with zinc finger nucleases constructed via modular assembly,crispr,2009,Editing / Cas9,0,4,1.0,-1.1102230246251565e-16,0.0,13.0,0.0
https://openalex.org/W2169235657,Comprehensive comparative-genomic analysis of Type 2 toxin-antitoxin systems and related mobile stress response systems in prokaryotes,crispr,2009,Rna / Bacterial,0,1,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W2121196786,Small RNAs derived from snoRNAs,crispr,2009,Rna / Sequence,0,1,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W2003025878,Genotyping of Genetically Monomorphic Bacteria: DNA Sequencing in Mycobacterium tuberculosis Highlights the Limitations of Current Methodologies,crispr,2009,Rna / Bacterial,0,4,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W2149472465,The role of RNAi and microRNAs in animal virus replication and antiviral immunity,crispr,2009,Rna / Silencing,0,1,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W2153992812,A single-base resolution map of an archaeal transcriptome,crispr,2009,Rna / Bacterial,0,2,2.0,0.125,0.0,594.0,0.5
https://openalex.org/W2162855805,Sorting of <i>Drosophila</i> small silencing RNAs partitions microRNA* strands into the RNA interference pathway,crispr,2009,Rna / Silencing,0,11,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W2157287222,"A large-scale chemical modification screen identifies design rules to generate siRNAs with high activity, high stability and low toxicity",crispr,2009,Rna / Silencing,0,2,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W2013547178,Bacterial strain typing in the genomic era,crispr,2009,Rna / Bacterial,0,4,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W1981232162,Transcription termination by nuclear RNA polymerases,crispr,2009,Rna / Trypanosoma,0,1,1.0,0.0,0.0,2.0,0.0
https://openalex.org/W2098085279,Prokaryotic homologs of Argonaute proteins are predicted to function as key components of a novel system of defense against mobile genetic elements,crispr,2009,Rna / Bacterial,0,9,2.0,0.17743817753944688,0.0,594.0,0.14596273291925466
https://openalex.org/W2159322112,Is evolution Darwinian or/and Lamarckian?,crispr,2009,Rna / Bacterial,0,14,2.0,9.382623381511934e-05,0.0,594.0,0.0136986301369863
https://openalex.org/W2029938306,siDirect 2.0: updated software for designing functional siRNA with reduced seed-dependent off-target effect,crispr,2009,Rna / Silencing,0,4,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W2077685605,The complete genome sequence of the algal symbiont <i>Dinoroseobacter shibae</i>: a hitchhiker's guide to life in the sea,crispr,2009,Rna / Bacterial,0,7,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W2009320470,"Genomic Evidence for the Evolution of Streptococcus equi: Host Restriction, Increased Virulence, and Genetic Exchange with Human Pathogens",crispr,2009,Rna / Bacterial,0,3,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W2101788140,Structural Basis for DNase Activity of a Conserved Protein Implicated in CRISPR-Mediated Genome Defense,crispr,2009,Rna / Bacterial,0,14,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W2095909724,The integrated microbial genomes system: an expanding comparative analysis resource,crispr,2009,Type / Strain,0,1,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W2051555720,Structural insights into RNA processing by the human RISC-loading complex,crispr,2009,Rna / Silencing,0,1,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W2170034660,Rapid Mutation of Endogenous Zebrafish Genes Using Zinc Finger Nucleases Made by Oligomerized Pool ENgineering (OPEN),crispr,2009,Editing / Cas9,0,4,1.0,-1.1102230246251565e-16,0.0,13.0,0.0
https://openalex.org/W1977036449,Targeted chromosomal deletions in human cells using zinc finger nucleases,crispr,2009,Editing / Cas9,0,3,1.0,0.0,0.0,12.0,0.0
https://openalex.org/W2113934040,Essential and overlapping functions for mammalian Argonautes in microRNA silencing,crispr,2009,Rna / Silencing,0,3,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W1525072270,CRISPR families of the crenarchaeal genus <i>Sulfolobus:</i> bidirectional transcription and dynamic properties,crispr,2009,Rna / Bacterial,0,23,1.0,-1.1102230246251565e-16,0.0,594.0,0.0
https://openalex.org/W2168508656,The <i>Arabidopsis thaliana</i> double-stranded RNA binding protein DRB1 directs guide strand selection from microRNA duplexes,crispr,2009,Rna / Silencing,0,3,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W2030246519,Human miRNA Precursors with Box H/ACA snoRNA Features,crispr,2009,Rna / Sequence,0,12,2.0,0.0005782312925170564,0.0,594.0,0.014285714285714284
https://openalex.org/W2118766743,Genomic islands link secondary metabolism to functional adaptation in marine Actinobacteria,crispr,2009,Rna / Bacterial,0,1,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W2134479420,The GW182 protein family in animal cells: New insights into domains required for miRNA-mediated gene silencing,crispr,2009,Rna / Silencing,0,2,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W2108528950,"Genesis, effects and fates of repeats in prokaryotic genomes",crispr,2009,Rna / Bacterial,0,13,1.0,-1.1102230246251565e-16,0.0,594.0,0.0
https://openalex.org/W2107507136,MicroRNAs with a nucleolar location,crispr,2009,Rna / Sequence,0,3,2.0,0.03125,0.0,594.0,0.25
https://openalex.org/W1995230120,The Bifidobacterium dentium Bd1 Genome Sequence Reflects Its Genetic Adaptation to the Human Oral Cavity,crispr,2009,Rna / Bacterial,0,4,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W2146318092,Genome Sequence and Comparative Genome Analysis of Lactobacillus casei: Insights into Their Niche-Associated Evolution,crispr,2009,Rna / Bacterial,0,4,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W1983142511,Accurate Prediction of Peptide Binding Sites on Protein Surfaces,crispr,2009,Rna / Silencing,0,1,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W2059901968,Viral biogeography revealed by signatures in <i>Sulfolobus islandicus</i> genomes,crispr,2009,Rna / Bacterial,0,10,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W2028845769,Origins and activities of the eukaryotic exosome,crispr,2009,Rna / Trypanosoma,0,2,2.0,0.125,0.0,594.0,0.5
https://openalex.org/W2078115022,Germ Warfare in a Microbial Mat Community: CRISPRs Provide Insights into the Co-Evolution of Host and Viral Genomes,crispr,2009,Rna / Bacterial,0,17,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W2048639963,"The genome sequence of the psychrophilic archaeon,<i>Methanococcoides burtonii</i>: the role of genome evolution in cold adaptation",crispr,2009,Rna / Bacterial,0,1,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W1982907791,Enhancement of the Seed-Target Recognition Step in RNA Silencing by a PIWI/MID Domain Protein,crispr,2009,Rna / Silencing,0,4,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W2088258525,The Association of Virulence Factors with Genomic Islands,crispr,2009,Rna / Bacterial,0,8,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W2158308376,Efficient targeting of a SCID gene by an engineered single-chain homing endonuclease,crispr,2009,Editing / Cas9,0,2,1.0,0.0,0.0,12.0,0.0
https://openalex.org/W2105612107,Estrogen Regulation of MicroRNA Expression,crispr,2009,Rna / Silencing,0,2,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W2091557492,Deep Sequencing of Viroid-Derived Small RNAs from Grapevine Provides New Insights on the Role of RNA Silencing in Plant-Viroid Interaction,crispr,2009,Rna / Silencing,0,3,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W2139827058,"Genome analysis and genome-wide proteomics of Thermococcus gammatolerans, the most radioresistant organism known amongst the Archaea",crispr,2009,Rna / Bacterial,0,1,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W2099763971,"The Genome Sequence of Geobacter Metallireducens: Features of Metabolism, Physiology and Regulation Common and Dissimilar to Geobacter Sulfurreducens",crispr,2009,Rna / Bacterial,0,2,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W2134941170,CRISPI: a CRISPR interactive database,crispr,2009,Rna / Bacterial,0,9,1.0,-1.1102230246251565e-16,0.0,594.0,0.0
https://openalex.org/W2158531097,Bind-n-Seq: high-throughput analysis of in vitro protein–DNA interactions using massively parallel sequencing,crispr,2009,Editing / Cas9,0,1,1.0,0.0,0.0,2.0,0.0
https://openalex.org/W2056059883,Attenuation of Zinc Finger Nuclease Toxicity by Small-Molecule Regulation of Protein Levels,crispr,2009,Editing / Cas9,0,3,1.0,0.0,0.0,12.0,0.0
https://openalex.org/W1972968981,Genotyping and Phylogenetic Analysis of Yersinia pestis by MLVA: Insights into the Worldwide Expansion of Central Asia Plague Foci,crispr,2009,Rna / Bacterial,0,5,1.0,0.0,0.0,595.0,0.0
https://openalex.org/W2008790072,Transcription Profile of Thermus thermophilus CRISPR Systems after Phage Infection,crispr,2009,Rna / Bacterial,0,17,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W2171650936,CRISPR-Cas: an adaptive immunity system in prokaryotes,crispr,2009,Rna / Bacterial,0,19,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W2132026894,"Mycobacterium tuberculosis complex CRISPR genotyping: improving efficiency, throughput and discriminative power of ‘spoligotyping’ with new spacers and a microbead-based hybridization assay",crispr,2009,Rna / Bacterial,0,3,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W2064629375,A structural interpretation of the effect of GC-content on efficiency of RNA interference,crispr,2009,Rna / Silencing,0,2,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W2093788725,Modulation of Gene Expression by Human Cytosolic tRNase ZL through 5′-Half-tRNA,crispr,2009,Rna / Expression,0,10,2.0,0.007638888888888709,0.0,594.0,0.08333333333333333
https://openalex.org/W2103288714,Potent inhibition of HIV-1 by TRIM5-cyclophilin fusion proteins engineered from human components,crispr,2009,Editing / Cas9,0,1,1.0,0.0,0.0,12.0,0.0
https://openalex.org/W1980774504,Genomic Characterization of Methanomicrobiales Reveals Three Classes of Methanogens,crispr,2009,Type / Strain,0,1,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W2121689499,The Complete Genome of Teredinibacter turnerae T7901: An Intracellular Endosymbiont of Marine Wood-Boring Bivalves (Shipworms),crispr,2009,Rna / Bacterial,0,4,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W2134619919,Structural Mechanism of Substrate RNA Recruitment in H/ACA RNA-Guided Pseudouridine Synthase,crispr,2009,Rna / Sequence,0,13,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W2170828510,Analysis of CRISPR in Streptococcus mutans suggests frequent occurrence of acquired immunity against infection by M102-like bacteriophages,crispr,2009,Rna / Bacterial,0,13,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W2003632243,Complete Genome Sequence of the Aerobic CO-Oxidizing Thermophile Thermomicrobium roseum,crispr,2009,Type / Strain,0,3,2.0,0.03125,0.0,595.0,0.25
https://openalex.org/W2161933164,Characterization of the miRNA-RISC loading complex and miRNA-RISC formed in the <i>Drosophila</i> miRNA pathway,crispr,2009,Rna / Silencing,0,7,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W2127447806,The dawn of the RNA World: Toward functional complexity through ligation of random RNA oligomers,crispr,2009,Rna / Silencing,0,1,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W2157157037,Application of housekeeping npcRNAs for quantitative expression analysis of human transcriptome by real-time PCR,crispr,2009,Rna / Sequence,0,3,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W2150069017,SHQ1 is required prior to NAF1 for assembly of H/ACA small nucleolar and telomerase RNPs,crispr,2009,Rna / Sequence,0,10,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W1979277911,Distinct Roles of Non-Canonical Poly(A) Polymerases in RNA Metabolism,crispr,2009,Rna / Trypanosoma,0,1,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W2036500104,microRNA-Mediated Messenger RNA Deadenylation Contributes to Translational Repression in Mammalian Cells,crispr,2009,Rna / Silencing,0,2,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W2027030421,Four newly isolated fuselloviruses from extreme geothermal environments reveal unusual morphologies and a possible interviral recombination mechanism,crispr,2009,Rna / Bacterial,0,5,1.0,-1.1102230246251565e-16,0.0,594.0,0.0
https://openalex.org/W2023003460,ZFN‐induced mutagenesis and gene‐targeting in Arabidopsis through <i>Agrobacterium</i>‐mediated floral dip transformation,crispr,2009,Editing / Cas9,0,4,1.0,0.0,0.0,13.0,0.0
https://openalex.org/W2097933153,Efficient oligonucleotide-mediated degradation of nuclear noncoding RNAs in mammalian cultured cells,crispr,2009,Rna / Sequence,0,4,1.0,-1.1102230246251565e-16,0.0,594.0,0.0
https://openalex.org/W2012688574,Distribution of CRISPR spacer matches in viruses and plasmids of crenarchaeal acidothermophiles and implications for their inhibitory mechanism,crispr,2009,Rna / Bacterial,0,11,1.0,-1.1102230246251565e-16,0.0,594.0,0.0
https://openalex.org/W2077692355,Expression and Processing of a Small Nucleolar RNA from the Epstein-Barr Virus Genome,crispr,2009,Rna / Sequence,0,5,2.0,0.006172839506172853,0.0,594.0,0.1111111111111111
https://openalex.org/W2115575148,Genome-scale comparison and constraint-based metabolic reconstruction of the facultative anaerobic Fe(III)-reducer Rhodoferax ferrireducens,crispr,2009,Rna / Bacterial,0,3,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W2043485218,"Reduced Viability, Fertility and Fecundity in Mice Lacking the Cajal Body Marker Protein, Coilin",crispr,2009,Rna / Sequence,0,8,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W2122663168,The Fascinating World of RNA Interference,crispr,2009,Rna / Silencing,0,10,2.0,0.11442837112273868,0.0,594.0,0.10526315789473684
https://openalex.org/W2043610929,Comparative genomic analyses of Streptococcus mutans provide insights into chromosomal shuffling and species-specific content,crispr,2009,Rna / Bacterial,0,13,1.0,1.1102230246251565e-16,0.0,594.0,0.0
https://openalex.org/W2146831999,Retention of the virus-derived sequences in the nuclear genome of grapevine as a potential pathway to virus resistance,crispr,2009,Rna / Bacterial,0,2,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W1998248874,Genome Analysis of the Anaerobic Thermohalophilic Bacterium Halothermothrix orenii,crispr,2009,Type / Strain,0,1,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W2156598833,Kinetoplastid guide RNA biogenesis is dependent on subunits of the mitochondrial RNA binding complex 1 and mitochondrial RNA polymerase,crispr,2009,Rna / Trypanosoma,0,20,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W2009813224,Biocomputational prediction of non-coding RNAs in model cyanobacteria,crispr,2009,Rna / Bacterial,0,1,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W1972963912,Structure of a functional ribonucleoprotein pseudouridine synthase bound to a substrate RNA,crispr,2009,Rna / Sequence,0,15,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W1964446351,The Box H/ACA Ribonucleoprotein Complex: Interplay of RNA and Protein Structures in Post-transcriptional RNA Modification,crispr,2009,Rna / Sequence,0,14,1.0,1.1102230246251565e-16,0.0,594.0,0.0
https://openalex.org/W1993717431,Small Cajal Body–specific RNAs of<i>Drosophila</i>Function in the Absence of Cajal Bodies,crispr,2009,Rna / Sequence,0,10,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W2033150420,A Genome-Wide Analysis of Small Regulatory RNAs in the Human Pathogen Group A Streptococcus,crispr,2009,Rna / Bacterial,0,1,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W2144527215,DIYA: a bacterial annotation pipeline for any genomics lab,crispr,2009,Rna / Bacterial,0,1,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W2094824591,<i>In situ</i> transcriptomic analysis of the globally important keystone N2-fixing taxon <i>Crocosphaera watsonii</i>,crispr,2009,Rna / Bacterial,0,4,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W2148269387,Structural organization of Trypanosoma cruzi,crispr,2009,Rna / Trypanosoma,0,1,1.0,0.0,0.0,2.0,0.0
https://openalex.org/W2149230610,Analysis of CRISPR system function in plant pathogen<i>Xanthomonas oryzae</i>,crispr,2009,Rna / Bacterial,0,15,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W2057501895,Bone morphogenetic protein‐2 enhances Wnt/β‐catenin signaling‐induced osteoprotegerin expression,crispr,2009,Rna / Expression,0,2,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W2100782670,X-ray structure of Pur-α reveals a Whirly-like fold and an unusual nucleic-acid binding surface,crispr,2009,Rna / Trypanosoma,0,2,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W1969675093,LeishCyc: a biochemical pathways database for Leishmania major,crispr,2009,Rna / Sequence,0,1,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W2166802172,Selection of hyperfunctional siRNAs with improved potency and specificity,crispr,2009,Rna / Silencing,0,4,1.0,-1.1102230246251565e-16,0.0,594.0,0.0
https://openalex.org/W2165885729,RNA Interference Technologies and Therapeutics,crispr,2009,Rna / Silencing,0,5,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W2099855129,Structural organization of box C/D RNA-guided RNA methyltransferase,crispr,2009,Rna / Sequence,0,14,1.0,-1.1102230246251565e-16,0.0,594.0,0.0
https://openalex.org/W2097415632,Characterization of the endonuclease SSO2001 from <i>Sulfolobus solfataricus</i> P2,crispr,2009,Rna / Bacterial,0,6,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W2015154831,"Aquifex aeolicus tRNA (N2,N2-Guanine)-dimethyltransferase (Trm1) Catalyzes Transfer of Methyl Groups Not Only to Guanine 26 but Also to Guanine 27 in tRNA",crispr,2009,Rna / Sequence,0,1,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W2049551018,CRISPR analysis of bacteriophage‐insensitive mutants (BIMs) of industrial <i>Streptococcus thermophilus</i> – implications for starter design,crispr,2009,Rna / Bacterial,0,14,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W2080831082,The chicken gene nomenclature committee report,crispr,2009,Nomenclature / Chicken,0,1,1.0,0.0,0.0,2.0,0.0
https://openalex.org/W2144671815,<tt>RNAsnoop</tt>: efficient target prediction for H/ACA snoRNAs,crispr,2009,Rna / Sequence,0,6,1.0,1.1102230246251565e-16,0.0,594.0,0.0
https://openalex.org/W2036365084,Fat-free yogurt made using a galactose-positive exopolysaccharide-producing recombinant strain of Streptococcus thermophilus,crispr,2009,Rna / Bacterial,0,2,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W2094917069,Metagenomic islands of hyperhalophiles: the case of Salinibacter ruber,crispr,2009,Rna / Bacterial,0,2,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W2172030723,Identification and classification of ncRNA molecules using graph properties,crispr,2009,Rna / Sequence,0,5,4.0,0.11999999999999997,0.0,594.0,0.6
https://openalex.org/W1970146598,REH2 RNA Helicase in Kinetoplastid Mitochondria,crispr,2009,Rna / Trypanosoma,0,20,2.0,5.9073724007690086e-05,0.0,594.0,0.010869565217391304
https://openalex.org/W2000238590,A Dimeric Structure for Archaeal Box C/D Small Ribonucleoproteins,crispr,2009,Rna / Sequence,0,4,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W2079699172,The Complete Genome and Proteome of Laribacter hongkongensis Reveal Potential Mechanisms for Adaptations to Different Temperatures and Habitats,crispr,2009,Rna / Bacterial,0,3,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W2049311842,Amino acid and structural variability of Yersinia pestis LcrV protein,crispr,2009,Rna / Bacterial,0,2,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W2149193660,Searching for MIND: MicroRNAs in Neurodegenerative Diseases,crispr,2009,Rna / Silencing,0,3,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W2121428086,Organization and evolution of two SIDER retroposon subfamilies and their impact on the Leishmania genome,crispr,2009,Rna / Sequence,0,2,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W2099306789,Target prediction and a statistical sampling algorithm for RNA–RNA interaction,crispr,2009,Rna / Sequence,0,2,2.0,0.125,0.0,594.0,0.5
https://openalex.org/W2070535192,Heterochromatic siRNAs and DDM1 Independently Silence Aberrant 5S rDNA Transcripts in Arabidopsis,crispr,2009,Rna / Silencing,0,1,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W2032133188,A Protein-Protein Interaction Map of Trypanosome ∼20S Editosomes,crispr,2009,Rna / Trypanosoma,0,24,1.0,-1.1102230246251565e-16,0.0,594.0,0.0
https://openalex.org/W2099888531,Dyskerin Ablation in Mouse Liver Inhibits rRNA Processing and Cell Division,crispr,2009,Rna / Sequence,0,5,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W2080898121,Genomic features of Lactobacillus species,crispr,2009,Rna / Bacterial,0,1,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W2103602373,Evolutionarily Stable Association of Intronic snoRNAs and microRNAs with Their Host Genes,crispr,2009,Rna / Sequence,0,9,1.0,1.1102230246251565e-16,0.0,594.0,0.0
https://openalex.org/W2135375117,Thiolation Controls Cytoplasmic tRNA Stability and Acts as a Negative Determinant for tRNA Editing in Mitochondria,crispr,2009,Rna / Trypanosoma,0,2,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W2087359868,Genome-wide analysis of chicken snoRNAs provides unique implications for the evolution of vertebrate snoRNAs,crispr,2009,Rna / Sequence,0,13,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W2119107697,"Inhibitory effects of adenovirus mediated COX-2, Akt1 and PIK3R1 shRNA on the growth of malignant tumor cells in vitro and in vivo",crispr,2009,Rna / Silencing,0,1,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W2043479097,SSO1450 – A CAS1 protein from <i>Sulfolobus solfataricus</i> P2 with high affinity for RNA and DNA,crispr,2009,Rna / Bacterial,0,14,1.0,0.0,0.0,595.0,0.0
https://openalex.org/W2038396556,Both Strands of siRNA Have Potential to Guide Posttranscriptional Gene Silencing in Mammalian Cells,crispr,2009,Rna / Silencing,0,2,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W2125853124,CRISPR elements in the Thermococcales: evidence for associated horizontal gene transfer inPyrococcus furiosus,crispr,2009,Rna / Bacterial,0,13,1.0,1.1102230246251565e-16,0.0,594.0,0.0
https://openalex.org/W2006344744,Genome analysis of two virulent Streptococcus thermophilus phages isolated in Argentina,crispr,2009,Rna / Bacterial,0,1,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W2078510912,Complete genome sequence of Methanocorpusculum labreanum type strain Z,crispr,2009,Type / Strain,0,1,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W2028294476,The human Ago2 MC region does not contain an eIF4E-like mRNA cap binding motif,crispr,2009,Rna / Silencing,0,5,1.0,1.1102230246251565e-16,0.0,594.0,0.0
https://openalex.org/W2167497230,<i>Campylobacter jejuni</i> and <i>Campylobacter coli</i> Genotyping by High-Resolution Melting Analysis of a <i>flaA</i> Fragment,crispr,2009,Rna / Bacterial,0,1,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W2125329241,The 5′ terminal uracil of let-7a is critical for the recruitment of mRNA to Argonaute2,crispr,2009,Rna / Silencing,0,5,1.0,1.1102230246251565e-16,0.0,594.0,0.0
https://openalex.org/W2016329155,Complete genome sequence of Methanoculleus marisnigri Romesser et al. 1981 type strain JR1,crispr,2009,Type / Strain,0,1,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W2029574650,Inference of Microbial Recombination Rates from Metagenomic Data,crispr,2009,Rna / Bacterial,0,2,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W2056750204,Off-target and a portion of target-specific siRNA mediated mRNA degradation is Ago2 ‘Slicer’ independent and can be mediated by Ago1,crispr,2009,Rna / Silencing,0,5,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W2049711020,Human cytosolic tRNase Z<sup>L</sup> can downregulate gene expression through miRNA,crispr,2009,Rna / Expression,0,10,2.0,0.0015432098765431577,0.0,594.0,0.05555555555555555
https://openalex.org/W1972966223,The complete genome sequence of Staphylothermus marinus reveals differences in sulfur metabolism among heterotrophic Crenarchaeota,crispr,2009,Rna / Bacterial,0,4,1.0,0.0,0.0,595.0,0.0
https://openalex.org/W2156617674,Mining small RNA sequencing data: a new approach to identify small nucleolar RNAs in Arabidopsis,crispr,2009,Rna / Sequence,0,11,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W2120889545,Creation of a type IIS restriction endonuclease with a long recognition sequence,crispr,2009,Editing / Cas9,0,2,1.0,0.0,0.0,12.0,0.0
https://openalex.org/W13628862,Clustered Regularly Interspaced Short Palindromic Repeats (CRISPRs) for the Genotyping of Bacterial Pathogens,crispr,2009,Rna / Bacterial,0,15,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W2171910259,Differential functions of two editosome exoUases in <i>Trypanosoma brucei</i>,crispr,2009,Rna / Trypanosoma,0,25,1.0,0.0,0.0,594.0,0.0
https://openalex.org/W2086329073,Gain and loss of an intron in a protein-coding gene in Archaea: the case of an archaeal RNA pseudouridine synthase gene,crispr,2009,Rna / Bacterial,0,4,2.0,-0.08000000000000004,0.0,594.0,0.4
https://openalex.org/W2107273107,Signature amino acids enable the archaeal L7Ae box C/D RNP core protein to recognize and bind the K-loop RNA motif,crispr,2009,Rna / Sequence,0,8,1.0,0.0,0.0,594.0,0.0
