id,year,title,domain,primary_field,analysis_community,display_community,is_landmark,anchor_label,short_id,doi,cited_by_count,reference_count,source_dataset,legacy_is_landmark,reliable_anchor_source,anchor_policy,primary_topic,community,community_label,display_label,is_closure_node,domain_analysis_end_year
https://openalex.org/W2166987747,1998,THE UBIQUITIN SYSTEM,ubiquitin_and_proteasome_pathways,Molecular Biology,34765531,34765531,1,Hershko/Ciechanover 1998,W2166987747,10.1146/annurev.biochem.67.1.425,8772,339,openalex_v3_landmark_exact,1,landmarks_csv_labeled,strict,Ubiquitin and proteasome pathways,34765531,Ubiquitin and proteasome pathways,Ubiquitin and proteasome pathways,0,2024
https://openalex.org/W2034941135,1980,ATP-dependent conjugation of reticulocyte proteins with the polypeptide required for protein degradation.,ubiquitin_and_proteasome_pathways,Cell Biology,34817677,34817677,1,Ciechanover 1980,W2034941135,10.1073/pnas.77.3.1365,545,17,openalex_v3_landmark_exact,1,landmarks_csv_labeled,strict,Muscle metabolism and nutrition,34817677,Muscle metabolism and nutrition,Muscle metabolism and nutrition,0,2024
https://openalex.org/W2150981663,2005,Scalable molecular dynamics with NAMD,ubiquitin_and_proteasome_pathways,Molecular Biology,32517443,32517443,0,,W2150981663,10.1002/jcc.20289,17342,128,openalex_v3_anchor_citer,0,,strict,Protein Structure and Dynamics,32517443,Protein Structure and Dynamics,Protein Structure and Dynamics,0,2024
https://openalex.org/W1523693806,2015,Repertoires of Autophagy in the Pathogenesis of Ocular Diseases,ubiquitin_and_proteasome_pathways,Epidemiology,32603775,32603775,0,,W1523693806,10.1159/000373980,16339,760,openalex_v3_anchor_citer,0,,strict,Autophagy in Disease and Therapy,32603775,Autophagy in Disease and Therapy,Autophagy in Disease and Therapy,0,2024
https://openalex.org/W2735527928,2017,NF-κB signaling in inflammation,ubiquitin_and_proteasome_pathways,Cancer Research,34851991,34851991,0,,W2735527928,10.1038/sigtrans.2017.23,8134,140,openalex_v3_query_core,0,,strict,NF-κB Signaling Pathways,34851991,NF-κB Signaling Pathways,NF-κB Signaling Pathways,0,2024
https://openalex.org/W2122341467,2008,How mitochondria produce reactive oxygen species,ubiquitin_and_proteasome_pathways,Molecular Biology,32568399,32568399,0,,W2122341467,10.1042/bj20081386,8017,139,openalex_v3_query_core,0,,strict,Mitochondrial Function and Pathology,32568399,Mitochondrial Function and Pathology,Mitochondrial Function and Pathology,0,2024
https://openalex.org/W2158023121,1998,Deciphering the biology of Mycobacterium tuberculosis from the complete genome sequence,ubiquitin_and_proteasome_pathways,Infectious Diseases,32517316,32517316,0,,W2158023121,10.1038/31159,7866,53,openalex_v3_query_core,0,,strict,Tuberculosis Research and Epidemiology,32517316,Tuberculosis Research and Epidemiology,Tuberculosis Research and Epidemiology,0,2024
https://openalex.org/W2128551987,2011,Global quantification of mammalian gene expression control,ubiquitin_and_proteasome_pathways,Molecular Biology,32655128,32655128,0,,W2128551987,10.1038/nature10098,6893,45,openalex_v3_anchor_citer,0,,strict,CRISPR and Genetic Engineering,32655128,CRISPR and Genetic Engineering,CRISPR and Genetic Engineering,0,2024
https://openalex.org/W1994823455,2008,Autophagy fights disease through cellular self-digestion,ubiquitin_and_proteasome_pathways,Epidemiology,32603775,32603775,0,,W1994823455,10.1038/nature06639,6426,60,openalex_v3_query_core,0,,strict,Autophagy in Disease and Therapy,32603775,Autophagy in Disease and Therapy,Autophagy in Disease and Therapy,0,2024
https://openalex.org/W2025639892,2014,"Lipid Peroxidation: Production, Metabolism, and Signaling Mechanisms of Malondialdehyde and 4-Hydroxy-2-Nonenal",ubiquitin_and_proteasome_pathways,Biochemistry,32586088,32586088,0,,W2025639892,10.1155/2014/360438,6130,441,openalex_v3_query_core,0,,strict,Antioxidant Activity and Oxidative Stress,32586088,Antioxidant Activity and Oxidative Stress,Antioxidant Activity and Oxidative Stress,0,2024
https://openalex.org/W2121619780,1999,CDK inhibitors: positive and negative regulators of G1-phase progression,ubiquitin_and_proteasome_pathways,Oncology,32603771,32603771,0,,W2121619780,10.1101/gad.13.12.1501,6100,159,openalex_v3_query_core,0,,strict,Cancer-related Molecular Pathways,32603771,Cancer-related Molecular Pathways,Cancer-related Molecular Pathways,0,2024
https://openalex.org/W2147524392,2011,Regulation of chromatin by histone modifications,ubiquitin_and_proteasome_pathways,Molecular Biology,32551501,32551501,0,,W2147524392,10.1038/cr.2011.22,5966,131,openalex_v3_anchor_citer,0,,strict,Genomics and Chromatin Dynamics,32551501,Genomics and Chromatin Dynamics,Genomics and Chromatin Dynamics,0,2024
https://openalex.org/W2145954079,2008,Parkinson's disease: clinical features and diagnosis,ubiquitin_and_proteasome_pathways,Neurology,32517968,32517968,0,,W2145954079,10.1136/jnnp.2007.131045,5651,182,openalex_v3_query_core,0,,strict,Parkinson's Disease Mechanisms and Treatments,32517968,Parkinson's Disease Mechanisms and Treatments,Parkinson's Disease Mechanisms and Treatments,0,2024
https://openalex.org/W62603772,2003,Parkinson's Disease,ubiquitin_and_proteasome_pathways,Neurology,32517968,32517968,0,,W62603772,10.1016/s0896-6273(03)00568-3,5446,252,openalex_v3_query_core,0,,strict,Parkinson's Disease Mechanisms and Treatments,32517968,Parkinson's Disease Mechanisms and Treatments,Parkinson's Disease Mechanisms and Treatments,0,2024
