id,year,title,domain,primary_field,analysis_community,display_community,is_landmark,anchor_label,short_id,doi,cited_by_count,reference_count,source_dataset,legacy_is_landmark,reliable_anchor_source,anchor_policy,primary_topic,community,community_label,display_label,is_closure_node,domain_analysis_end_year
https://openalex.org/W2058122340,2004,Electric Field Effect in Atomically Thin Carbon Films,graphene_2d_materials,Materials Chemistry,18992804,18992804,1,Novoselov 2004,W2058122340,10.1126/science.1102896,66114,16,openalex_v3_landmark_exact,1,landmarks_csv_labeled,strict,Graphene research and applications,18992804,Graphene research and applications,Graphene research and applications,0,2025
https://openalex.org/W2014935324,2007,The rise of graphene,graphene_2d_materials,Materials Chemistry,18992804,18992804,0,,W2014935324,10.1038/nmat1849,39452,100,openalex_v3_anchor_citer,0,,strict,Graphene research and applications,18992804,Graphene research and applications,Graphene research and applications,0,2025
https://openalex.org/W2105685140,2009,The electronic properties of graphene,graphene_2d_materials,Materials Chemistry,18992804,18992804,0,,W2105685140,10.1103/revmodphys.81.109,24584,478,openalex_v3_anchor_citer,0,,strict,Graphene research and applications,18992804,Graphene research and applications,Graphene research and applications,0,2025
https://openalex.org/W2125284466,2005,Two-dimensional gas of massless Dirac fermions in graphene,graphene_2d_materials,Materials Chemistry,18992804,18992804,0,,W2125284466,10.1038/nature04233,21440,32,openalex_v3_anchor_citer,0,,strict,Graphene research and applications,18992804,Graphene research and applications,Graphene research and applications,0,2025
https://openalex.org/W2136334331,2006,Raman Spectrum of Graphene and Graphene Layers,graphene_2d_materials,Materials Chemistry,18992804,18992804,0,,W2136334331,10.1103/physrevlett.97.187401,14915,30,openalex_v3_anchor_citer,0,,strict,Graphene research and applications,18992804,Graphene research and applications,Graphene research and applications,0,2025
https://openalex.org/W2021994802,2011,Single-layer MoS2 transistors,graphene_2d_materials,Materials Chemistry,18992804,18992804,0,,W2021994802,10.1038/nnano.2010.279,14791,44,openalex_v3_anchor_citer,0,,strict,Graphene research and applications,18992804,Graphene research and applications,Graphene research and applications,0,2025
https://openalex.org/W2146564548,2008,Superior Thermal Conductivity of Single-Layer Graphene,graphene_2d_materials,Materials Chemistry,18992804,18992804,0,,W2146564548,10.1021/nl0731872,13649,49,openalex_v3_anchor_citer,0,,strict,Graphene research and applications,18992804,Graphene research and applications,Graphene research and applications,0,2025
https://openalex.org/W2118492507,2005,Experimental observation of the quantum Hall effect and Berry's phase in graphene,graphene_2d_materials,Materials Chemistry,18992804,18992804,0,,W2118492507,10.1038/nature04235,13433,20,openalex_v3_anchor_citer,0,,strict,Graphene research and applications,18992804,Graphene research and applications,Graphene research and applications,0,2025
https://openalex.org/W2101977779,2006,Graphene-based composite materials,graphene_2d_materials,Materials Chemistry,18992804,18992804,0,,W2101977779,10.1038/nature04969,12806,29,openalex_v3_anchor_citer,0,,strict,Graphene research and applications,18992804,Graphene research and applications,Graphene research and applications,0,2025
https://openalex.org/W2140746165,2010,Improved Synthesis of Graphene Oxide,graphene_2d_materials,Materials Chemistry,18992804,18992804,0,,W2140746165,10.1021/nn1006368,11830,49,openalex_v3_anchor_citer,0,,strict,Graphene research and applications,18992804,Graphene research and applications,Graphene research and applications,0,2025
https://openalex.org/W2134233006,2005,Two-dimensional atomic crystals,graphene_2d_materials,Materials Chemistry,18992804,18992804,0,,W2134233006,10.1073/pnas.0502848102,11569,16,openalex_v3_anchor_citer,0,,strict,Graphene research and applications,18992804,Graphene research and applications,Graphene research and applications,0,2025
https://openalex.org/W2014451195,2011,Two‐Dimensional Nanocrystals Produced by Exfoliation of Ti<sub>3</sub>AlC<sub>2</sub>,graphene_2d_materials,Materials Chemistry,23488465,23488465,0,,W2014451195,10.1002/adma.201102306,11450,35,openalex_v3_anchor_citer,0,,strict,MXene and MAX Phase Materials,23488465,MXene and MAX Phase Materials,MXene and MAX Phase Materials,0,2025
https://openalex.org/W2135479172,2009,The chemistry of graphene oxide,graphene_2d_materials,Materials Chemistry,18992804,18992804,0,,W2135479172,10.1039/b917103g,11379,91,openalex_v3_anchor_citer,0,,strict,Graphene research and applications,18992804,Graphene research and applications,Graphene research and applications,0,2025
https://openalex.org/W1976156302,2010,"Graphene and Graphene Oxide: Synthesis, Properties, and Applications",graphene_2d_materials,Materials Chemistry,18992804,18992804,0,,W1976156302,10.1002/adma.201001068,10433,265,openalex_v3_anchor_citer,0,,strict,Graphene research and applications,18992804,Graphene research and applications,Graphene research and applications,0,2025
https://openalex.org/W2099779584,2009,Large-scale pattern growth of graphene films for stretchable transparent electrodes,graphene_2d_materials,Materials Chemistry,18992804,18992804,0,,W2099779584,10.1038/nature07719,10428,32,openalex_v3_anchor_citer,0,,strict,Graphene research and applications,18992804,Graphene research and applications,Graphene research and applications,0,2025
https://openalex.org/W2011899447,2013,The chemistry of two-dimensional layered transition metal dichalcogenide nanosheets,graphene_2d_materials,Materials Chemistry,19026997,19026997,0,,W2011899447,10.1038/nchem.1589,9794,111,openalex_v3_anchor_citer,0,,strict,2D Materials and Applications,19026997,2D Materials and Applications,2D Materials and Applications,0,2025
https://openalex.org/W2163980958,2012,A roadmap for graphene,graphene_2d_materials,Materials Chemistry,18992804,18992804,0,,W2163980958,10.1038/nature11458,9147,108,openalex_v3_anchor_citer,0,,strict,Graphene research and applications,18992804,Graphene research and applications,Graphene research and applications,0,2025
https://openalex.org/W2149070465,2008,Processable aqueous dispersions of graphene nanosheets,graphene_2d_materials,Materials Chemistry,18992804,18992804,0,,W2149070465,10.1038/nnano.2007.451,9065,34,openalex_v3_anchor_citer,0,,strict,Graphene research and applications,18992804,Graphene research and applications,Graphene research and applications,0,2025
https://openalex.org/W2041311241,2014,Black phosphorus field-effect transistors,graphene_2d_materials,Materials Chemistry,19026997,19026997,0,,W2041311241,10.1038/nnano.2014.35,8349,40,openalex_v3_anchor_citer,0,,strict,2D Materials and Applications,19026997,2D Materials and Applications,2D Materials and Applications,0,2025
https://openalex.org/W2793369479,2018,Unconventional superconductivity in magic-angle graphene superlattices,graphene_2d_materials,Condensed Matter Physics,18992153,18992153,0,,W2793369479,10.1038/nature26160,8285,75,openalex_v3_query_core,0,,strict,Physics of Superconductivity and Magnetism,18992153,Physics of Superconductivity and Magnetism,Physics of Superconductivity and Magnetism,0,2025
https://openalex.org/W2030164271,2005,Quantum Spin Hall Effect in Graphene,graphene_2d_materials,Materials Chemistry,18992804,18992804,0,,W2030164271,10.1103/physrevlett.95.226801,8130,21,openalex_v3_anchor_citer,0,,strict,Graphene research and applications,18992804,Graphene research and applications,Graphene research and applications,0,2025
