id,year,title,domain,primary_field,analysis_community,display_community,is_landmark,anchor_label,short_id,doi,cited_by_count,reference_count,source_dataset,legacy_is_landmark,reliable_anchor_source,anchor_policy,primary_topic,community,community_label,display_label,is_closure_node,domain_analysis_end_year
https://openalex.org/W1963760477,1995,A Jupiter-mass companion to a solar-type star,exoplanets,Astronomy and Astrophysics,37314362,37314362,1,Mayor/Queloz 1995,W1963760477,10.1038/378355a0,4093,25,openalex_v3_landmark_exact,1,landmarks_csv_labeled,strict,"Stellar, planetary, and galactic studies",37314362,"Stellar, planetary, and galactic studies","Stellar, planetary, and galactic studies",0,2025
https://openalex.org/W2070508637,2010,Kepler Planet-Detection Mission: Introduction and First Results,exoplanets,Astronomy and Astrophysics,37314362,37314362,0,,W2070508637,10.1126/science.1185402,4047,14,openalex_v3_anchor_citer,0,,strict,"Stellar, planetary, and galactic studies",37314362,"Stellar, planetary, and galactic studies","Stellar, planetary, and galactic studies",0,2025
https://openalex.org/W2761986865,2014,Transiting Exoplanet Survey Satellite,exoplanets,Astronomy and Astrophysics,37314362,37314362,0,,W2761986865,10.1117/1.jatis.1.1.014003,3988,58,openalex_v3_query_core,0,,strict,"Stellar, planetary, and galactic studies",37314362,"Stellar, planetary, and galactic studies","Stellar, planetary, and galactic studies",0,2025
https://openalex.org/W2102600871,2011,"SDSS-III: MASSIVE SPECTROSCOPIC SURVEYS OF THE DISTANT UNIVERSE, THE MILKY WAY, AND EXTRA-SOLAR PLANETARY SYSTEMS",exoplanets,Astronomy and Astrophysics,37314362,37314362,0,,W2102600871,10.1088/0004-6256/142/3/72,2218,196,openalex_v3_anchor_citer,0,,strict,"Stellar, planetary, and galactic studies",37314362,"Stellar, planetary, and galactic studies","Stellar, planetary, and galactic studies",0,2025
https://openalex.org/W2047751764,2013,HABITABLE ZONES AROUND MAIN-SEQUENCE STARS: NEW ESTIMATES,exoplanets,Astronomy and Astrophysics,37314362,37314362,0,,W2047751764,10.1088/0004-637x/765/2/131,1623,104,openalex_v3_query_core,0,,strict,"Stellar, planetary, and galactic studies",37314362,"Stellar, planetary, and galactic studies","Stellar, planetary, and galactic studies",0,2025
https://openalex.org/W1968690455,2003,Evolutionary models for cool brown dwarfs and extrasolar giant planets. The case of HD 209458,exoplanets,Astronomy and Astrophysics,37314362,37314362,0,,W1968690455,10.1051/0004-6361:20030252,1578,42,openalex_v3_anchor_citer,0,,strict,"Stellar, planetary, and galactic studies",37314362,"Stellar, planetary, and galactic studies","Stellar, planetary, and galactic studies",0,2025
https://openalex.org/W2590741408,2017,Seven temperate terrestrial planets around the nearby ultracool dwarf star TRAPPIST-1,exoplanets,Astronomy and Astrophysics,37314362,37314362,0,,W2590741408,10.1038/nature21360,1559,79,openalex_v3_query_core,0,,strict,"Stellar, planetary, and galactic studies",37314362,"Stellar, planetary, and galactic studies","Stellar, planetary, and galactic studies",0,2025
https://openalex.org/W2033318235,2012,Mid-infrared frequency combs,exoplanets,"Atomic and Molecular Physics, and Optics",37469465,37469465,0,,W2033318235,10.1038/nphoton.2012.142,1418,117,openalex_v3_anchor_citer,0,,strict,Advanced Fiber Laser Technologies,37469465,Advanced Fiber Laser Technologies,Advanced Fiber Laser Technologies,0,2025
https://openalex.org/W1985663566,1997,A Nongray Theory of Extrasolar Giant Planets and Brown Dwarfs,exoplanets,Astronomy and Astrophysics,37314362,37314362,0,,W1985663566,10.1086/305002,1404,84,openalex_v3_anchor_citer,0,,strict,"Stellar, planetary, and galactic studies",37314362,"Stellar, planetary, and galactic studies","Stellar, planetary, and galactic studies",0,2025
https://openalex.org/W2151864661,2000,Detection of Planetary Transits Across a Sun-like Star,exoplanets,Astronomy and Astrophysics,37314362,37314362,0,,W2151864661,10.1086/312457,1390,14,openalex_v3_anchor_citer,0,,strict,"Stellar, planetary, and galactic studies",37314362,"Stellar, planetary, and galactic studies","Stellar, planetary, and galactic studies",0,2025
