id,year,title,domain,primary_field,analysis_community,display_community,is_landmark,anchor_label,short_id,doi,cited_by_count,reference_count,source_dataset,legacy_is_landmark,reliable_anchor_source,anchor_policy,primary_topic,community,community_label,display_label,is_closure_node,domain_analysis_end_year
https://openalex.org/W2073832139,1998,Observational Evidence from Supernovae for an Accelerating Universe and a Cosmological Constant,gamma_ray_bursts_and_supernovae,Astronomy and Astrophysics,63203493,63203493,1,Riess 1998,W2073832139,10.1086/300499,19454,121,openalex_v3_landmark_exact,1,landmarks_csv_labeled,strict,Gamma-ray bursts and supernovae,63203493,Gamma-ray bursts and supernovae,Gamma-ray bursts and supernovae,0,2025
https://openalex.org/W1853767801,1999,Measurements of Ω and Λ from 42 High‐Redshift Supernovae,gamma_ray_bursts_and_supernovae,Astronomy and Astrophysics,63203493,63203493,1,Perlmutter 1999,W1853767801,10.1086/307221,17923,92,openalex_v3_landmark_exact,1,landmarks_csv_labeled,strict,Gamma-ray bursts and supernovae,63203493,Gamma-ray bursts and supernovae,Gamma-ray bursts and supernovae,0,2025
https://openalex.org/W4288079944,2020,<i>Planck</i> 2018 results,gamma_ray_bursts_and_supernovae,Astronomy and Astrophysics,60904838,60904838,0,,W4288079944,10.1051/0004-6361/201833910,14022,528,openalex_v3_anchor_citer,0,,strict,Cosmology and Gravitation Theories,60904838,Cosmology and Gravitation Theories,Cosmology and Gravitation Theories,0,2025
https://openalex.org/W2118265220,2003,First‐Year <i>Wilkinson Microwave Anisotropy Probe</i> ( <i>WMAP</i> ) Observations: Determination of Cosmological Parameters,gamma_ray_bursts_and_supernovae,Astronomy and Astrophysics,60904838,60904838,0,,W2118265220,10.1086/377226,11015,144,openalex_v3_anchor_citer,0,,strict,Cosmology and Gravitation Theories,60904838,Cosmology and Gravitation Theories,Cosmology and Gravitation Theories,0,2025
https://openalex.org/W4292875581,2016,<i>Planck</i>2015 results,gamma_ray_bursts_and_supernovae,Astronomy and Astrophysics,60904838,60904838,0,,W4292875581,10.1051/0004-6361/201525830,10640,475,openalex_v3_anchor_citer,0,,strict,Cosmology and Gravitation Theories,60904838,Cosmology and Gravitation Theories,Cosmology and Gravitation Theories,0,2025
https://openalex.org/W2147875900,2011,SEVEN-YEAR<i>WILKINSON MICROWAVE ANISOTROPY PROBE</i>(<i>WMAP</i>) OBSERVATIONS: COSMOLOGICAL INTERPRETATION,gamma_ray_bursts_and_supernovae,Astronomy and Astrophysics,60904838,60904838,0,,W2147875900,10.1088/0067-0049/192/2/18,8843,517,openalex_v3_anchor_citer,0,,strict,Cosmology and Gravitation Theories,60904838,Cosmology and Gravitation Theories,Cosmology and Gravitation Theories,0,2025
https://openalex.org/W2154748230,2007,Three‐Year<i>Wilkinson Microwave Anisotropy Probe</i>(<i>WMAP</i>) Observations: Implications for Cosmology,gamma_ray_bursts_and_supernovae,Astronomy and Astrophysics,60904838,60904838,0,,W2154748230,10.1086/513700,6651,371,openalex_v3_anchor_citer,0,,strict,Cosmology and Gravitation Theories,60904838,Cosmology and Gravitation Theories,Cosmology and Gravitation Theories,0,2025
https://openalex.org/W2139937287,2014,<i>Planck</i>2013 results. XVI. Cosmological parameters,gamma_ray_bursts_and_supernovae,Astronomy and Astrophysics,60904838,60904838,0,,W2139937287,10.1051/0004-6361/201321591,6563,471,openalex_v3_anchor_citer,0,,strict,Cosmology and Gravitation Theories,60904838,Cosmology and Gravitation Theories,Cosmology and Gravitation Theories,0,2025
https://openalex.org/W2131279590,2006,DYNAMICS OF DARK ENERGY,gamma_ray_bursts_and_supernovae,Astronomy and Astrophysics,60904838,60904838,0,,W2131279590,10.1142/s021827180600942x,6204,944,openalex_v3_anchor_citer,0,,strict,Cosmology and Gravitation Theories,60904838,Cosmology and Gravitation Theories,Cosmology and Gravitation Theories,0,2025
https://openalex.org/W2160253850,2009,FIVE-YEAR<i>WILKINSON MICROWAVE ANISOTROPY PROBE</i>OBSERVATIONS: COSMOLOGICAL INTERPRETATION,gamma_ray_bursts_and_supernovae,Astronomy and Astrophysics,60904838,60904838,0,,W2160253850,10.1088/0067-0049/180/2/330,5717,602,openalex_v3_anchor_citer,0,,strict,Cosmology and Gravitation Theories,60904838,Cosmology and Gravitation Theories,Cosmology and Gravitation Theories,0,2025
